,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_FT,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
13658,1,0,0,0,0,0,1,0,1,1,1,0,2,1,6,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.5,3.0,-0.7659916666666666,-0.5123666666666666,0.6509999999999999,2.857
13659,0,1,0,0,0,0,1,0,0,1,1,0,2,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.4,13.0,-0.501575,-0.2171,-0.207,1.298
13660,0,1,0,0,0,0,1,2,2,1,1,1,1,1,5,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,12.0,0.8205083333333333,2.0232,0.42,3.774
13661,0,0,0,1,0,0,1,2,2,1,1,1,1,1,5,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.0,11.0,0.533825,1.9243,-0.019,3.565
13662,0,0,0,1,0,0,1,2,2,1,1,1,1,1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84.3,14.0,1.2171333333333332,1.0542666666666665,0.984,-0.054000000000000006
13663,1,0,0,0,0,0,1,1,2,1,1,1,1,1,5,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.1,11.0,0.208175,1.5057666666666667,-1.205,3.322
13664,0,0,0,1,0,0,1,1,2,1,1,1,1,1,5,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.5,11.0,-0.03258333333333333,1.2133666666666665,-1.484,3.993
13665,0,0,1,0,0,0,1,0,2,1,1,1,1,1,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.4,8.0,0.041175,1.4255,0.13699999999999998,1.465
13666,0,0,1,0,0,0,1,0,2,1,1,1,1,1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91.7,4.0,0.4614583333333332,2.034666666666667,-0.6990000000000001,2.333
13667,0,0,0,1,0,0,1,0,1,1,1,1,1,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.7,13.0,-0.04371666666666666,1.3108333333333333,-1.057,0.516
13668,0,0,1,0,0,0,1,0,0,1,1,1,1,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.5,14.0,0.872,1.3581333333333332,1.421,2.177
13669,1,0,0,0,0,0,1,3,0,0,1,1,1,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.2,13.0,-0.534975,0.9195333333333332,-1.744,1.535
13670,0,0,1,0,0,0,1,2,0,0,1,1,1,1,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,11.0,-0.18149166666666666,0.9224,-1.004,3.781
13671,0,0,1,0,0,0,1,1,0,0,1,1,1,1,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.5,11.0,0.3807416666666665,1.8082,-0.5820000000000001,4.1560000000000015
13672,0,0,0,1,0,0,1,0,0,0,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.2,14.0,1.0236916666666669,1.5717,1.297,1.604
13673,1,0,0,0,0,1,1,1,2,0,1,1,0,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.8,12.0,1.039,1.0800666666666665,1.536,3.13
13674,1,0,0,0,0,1,1,0,2,0,1,1,0,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,8.0,0.450325,2.106333333333333,0.03,2.339
13675,0,0,0,1,0,1,1,0,1,0,1,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.6,8.0,0.7384,1.9400666666666668,-0.01,2.039
13676,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.9,7.0,0.009166666666666663,1.4513,-0.353,1.783
13677,0,0,1,0,0,0,1,0,2,0,0,1,0,1,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.3,11.0,0.37656666666666655,1.5559333333333332,-0.95,2.932
13678,0,0,0,1,0,0,1,0,2,0,0,1,0,1,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.1,12.0,1.09745,1.220533333333333,1.358,2.939
13679,1,0,0,0,0,0,1,0,2,0,0,1,0,1,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.2,2.0,0.375175,1.8999333333333333,-0.064,3.408
13680,0,0,0,1,0,0,1,0,2,0,0,1,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.1,2.0,0.4280583333333333,1.9228666666666667,-0.037000000000000005,3.026
13681,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.6,4.0,0.2610583333333333,2.0146,-0.446,2.6060000000000003
13682,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.6,6.0,1.0626583333333333,1.017,0.645,2.472
13683,1,0,0,0,0,0,1,2,2,0,0,0,0,1,1,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.3,11.0,-0.2872583333333333,1.0757666666666663,-1.361,2.881
13684,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.7,14.0,1.0891,1.0987,0.212,0.901
13685,1,0,0,0,0,0,1,1,2,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82.5,6.0,0.8650416666666666,1.2090666666666663,0.7659999999999999,2.331
13686,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.9,7.0,0.5185166666666666,2.077666666666667,-0.584,1.42
13687,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.1,12.0,0.5853166666666666,1.7838333333333332,1.04,4.039
13688,0,0,0,1,0,0,0,0,0,0,0,1,2,8,65,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.1,5.0,1.1503333333333332,1.1431333333333331,-0.257,2.342
13689,1,0,0,0,0,0,0,1,1,0,0,0,2,8,64,3,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.2,5.0,0.8399916666666666,1.9286,-0.032,2.617
13690,0,0,0,1,0,0,0,1,0,0,0,0,2,8,64,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.8,12.0,0.7662333333333331,2.0103,1.369,3.027
13691,0,0,0,1,0,0,0,0,0,0,0,0,2,8,64,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.1,2.0,0.6980416666666666,1.9314666666666669,-0.252,2.5660000000000003
13692,0,0,0,1,0,1,0,0,0,0,0,0,1,8,63,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.7,14.0,1.1865166666666669,1.3065333333333329,0.16899999999999998,1.186
13693,1,0,0,0,0,0,0,2,2,0,0,0,0,8,62,5,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.4,11.0,0.44754166666666656,1.6849333333333332,-0.8690000000000001,3.737
13694,0,0,0,1,0,0,0,1,2,0,0,0,0,8,62,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.7,8.0,1.5956666666666668,1.318,0.071,1.91
13695,1,0,0,0,0,0,0,1,1,0,0,0,0,8,62,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.2,13.0,0.21095833333333328,1.5559333333333332,-1.164,2.422
13696,0,0,0,1,0,0,0,0,1,0,0,0,0,8,62,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.7,9.0,0.7244833333333331,1.2850333333333332,0.449,1.836
13697,1,0,0,0,0,0,0,0,0,0,0,0,0,8,62,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.9,5.0,1.0821416666666668,1.2262666666666664,0.195,2.233
13698,1,0,0,0,0,0,0,0,0,0,0,1,2,7,58,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.8,6.0,1.0779666666666667,1.7594666666666667,0.47,2.928
13699,0,0,0,1,0,0,0,2,2,0,0,1,1,7,57,5,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,12.0,0.4364083333333333,1.475666666666667,0.79,3.923
13700,0,0,0,1,0,0,0,1,2,0,0,1,1,7,57,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.8,9.0,1.185125,1.1918666666666664,0.6509999999999999,1.6780000000000002
13701,1,0,0,0,0,0,0,1,1,0,0,1,1,7,57,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.2,6.0,0.9749833333333332,0.7346333333333332,0.447,2.579
13702,1,0,0,0,0,0,0,1,0,0,0,1,1,7,57,2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.1,13.0,-0.4041583333333333,0.1656,-0.986,0.469
13703,0,1,0,0,0,0,0,0,0,0,0,1,1,7,57,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.4,3.0,0.66325,1.8526333333333331,0.511,3.002
13704,0,0,0,1,0,0,0,0,2,0,0,1,0,7,56,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.2,3.0,0.3306416666666666,1.877,0.56,2.8360000000000003
13705,0,0,0,1,0,0,0,0,1,0,0,1,0,7,56,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.8,14.0,1.051525,1.0127,0.997,2.269
13706,1,0,0,0,0,0,0,0,0,0,0,1,0,7,56,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.6,6.0,1.0710083333333331,0.9854666666666664,0.406,2.386
13707,1,0,0,0,0,0,0,1,2,0,0,0,0,7,55,4,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.0,7.0,-0.07850833333333332,1.3208666666666669,-0.335,1.806
13708,0,0,1,0,0,0,0,1,1,0,0,0,0,7,55,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.7,9.0,1.0737916666666667,1.7594666666666667,0.763,1.66
13709,0,0,0,1,0,0,0,0,1,0,0,0,0,7,55,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.8,6.0,1.1670333333333331,1.3008,0.289,2.252
13710,1,0,0,0,0,0,0,0,0,0,0,0,0,7,55,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.9,8.0,1.1252833333333332,0.8407,0.134,2.049
13711,1,0,0,0,0,0,0,3,2,0,1,0,2,6,50,6,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.8,11.0,-0.000575,1.1517333333333333,-1.404,3.4760000000000004
13712,0,0,0,1,0,0,0,2,2,0,1,0,2,6,50,5,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.7,4.0,0.5992333333333332,1.8641,-0.5489999999999999,2.938
13713,0,0,0,1,0,0,0,2,1,0,1,0,2,6,50,4,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,11.0,0.692475,1.8440333333333327,-0.677,4.375
13714,0,0,0,1,0,0,0,1,1,0,1,0,2,6,50,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.8,4.0,0.9555,1.9644333333333333,-0.72,2.863
13715,0,0,0,1,0,0,0,1,0,0,0,1,2,6,50,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.3,11.0,0.4656333333333332,1.9587,-0.18600000000000005,4.2330000000000005
13716,0,0,0,1,0,0,0,0,0,0,0,1,2,6,50,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.4,14.0,1.226875,1.103,0.6679999999999999,1.538
13717,1,0,0,0,0,0,0,2,1,0,0,0,2,6,49,4,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0,8.0,1.1447666666666667,1.1202,0.125,1.653
13718,0,0,0,1,0,0,0,2,0,0,0,0,2,6,49,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.5,14.0,0.7203083333333332,1.5115,0.084,1.44
13719,1,0,0,0,0,0,0,1,0,0,0,0,2,6,49,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,14.0,1.2254833333333333,1.7637666666666667,0.284,1.109
13720,0,0,0,1,0,0,0,0,0,0,0,0,2,6,49,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.9,11.0,0.9318416666666663,2.0389666666666666,-0.972,3.059
13721,0,0,0,1,0,0,0,3,2,0,1,0,0,6,48,7,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.7,1.0,0.3737833333333333,1.2477666666666665,-0.652,3.366
13722,0,0,0,1,0,0,0,3,2,0,1,0,0,6,48,6,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.5,4.0,0.15529166666666666,1.6032333333333333,-0.68,2.414
13723,0,0,0,1,0,0,0,3,1,0,1,0,0,6,48,5,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,11.0,0.10936666666666664,1.6419333333333332,-1.106,3.122
13724,0,0,0,1,0,0,0,2,1,0,0,1,0,6,48,4,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.0,14.0,1.0209083333333333,0.7217333333333332,1.379,2.401
13725,1,0,0,0,0,0,0,1,1,0,0,1,0,6,48,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,13.0,0.4656333333333332,1.9472333333333327,-0.996,1.14
13726,0,0,0,1,0,0,0,0,1,0,0,1,0,6,48,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.2,3.0,1.3757833333333331,0.8407,0.773,2.914
13727,1,0,0,0,0,0,0,0,0,0,0,1,0,6,48,1,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.5,9.0,0.659075,1.9830666666666668,0.815,1.663
13728,0,0,0,1,0,1,0,3,1,0,0,0,0,6,47,5,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.8,5.0,0.6326333333333332,1.8297,-0.055,1.973
13729,0,0,0,1,0,1,0,3,0,0,0,0,0,6,47,4,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,11.0,0.8330333333333331,1.7652,-0.4920000000000001,3.365
13730,0,0,0,1,0,1,0,2,0,0,0,0,0,6,47,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,13.0,1.091883333333333,2.2511,-1.924,0.667
13731,0,0,0,1,0,1,0,1,0,0,0,0,0,6,47,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.8,11.0,0.7328333333333332,1.9171333333333327,-1.67,2.295
13732,0,0,0,1,0,1,0,0,0,0,0,0,0,6,47,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.8,11.0,0.3278583333333333,1.7709333333333332,-1.023,2.613
13733,0,0,0,1,0,0,0,2,2,0,0,0,2,5,43,5,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,13.0,0.16781666666666664,1.4169,-2.5540000000000003,2.215
13734,0,0,0,1,0,0,0,1,2,0,0,0,2,5,43,4,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.6,3.0,0.7731916666666666,1.8813,0.701,3.149
13735,0,0,0,1,0,0,0,1,1,0,0,0,2,5,43,3,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.2,13.0,-0.3359666666666666,-0.033633333333333335,-1.082,-0.047
13736,0,1,0,0,0,0,0,0,1,0,0,0,2,5,43,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.8,3.0,0.550525,2.0418333333333334,0.6729999999999999,3.151
13737,0,0,0,1,0,0,0,0,0,0,0,0,2,5,43,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.3,14.0,1.0223,1.3208666666666669,0.8370000000000001,2.174
13738,1,0,0,0,0,0,0,0,0,0,0,0,1,5,42,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.2,8.0,1.19765,1.1202,-0.136,1.612
13739,1,0,0,0,0,0,0,3,2,0,0,0,0,5,41,9,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.6,14.0,0.3598666666666666,1.3122666666666667,0.7709999999999999,1.536
13740,0,0,0,1,0,0,0,2,2,0,0,0,0,5,41,8,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.5,5.0,0.69665,2.1579333333333333,0.041,2.61
13741,0,0,0,1,0,0,0,2,2,0,0,0,0,5,41,7,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.0,6.0,1.1698166666666667,0.7805,0.648,2.535
13742,1,0,0,0,0,0,0,2,2,0,0,0,0,5,41,6,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.4,13.0,-0.059025,-0.273,-0.99,1.64
13743,0,1,0,0,0,0,0,1,2,0,0,0,0,5,41,5,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,12.0,0.6228916666666666,1.8684,0.298,4.65
13744,0,0,0,1,0,0,0,0,2,0,0,0,0,5,41,4,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.4,2.0,-0.007533333333333333,1.3208666666666669,0.152,3.188
13745,0,0,0,1,0,0,0,0,2,0,0,0,0,5,41,3,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.7,5.0,0.792675,1.0227333333333333,-0.18600000000000005,2.998
13746,1,0,0,0,0,0,0,0,1,0,0,0,0,5,41,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88.0,6.0,0.8121583333333333,1.639066666666667,0.779,2.839
13747,0,0,0,1,0,0,0,0,0,0,0,0,0,5,41,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.9,13.0,-0.6616166666666666,-0.4120333333333333,-1.781,0.505
13748,0,1,0,0,0,0,0,1,2,0,0,0,2,4,35,4,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.3,4.0,0.7773666666666667,2.178,-0.7040000000000001,2.505
13749,0,0,0,1,0,0,0,1,1,0,0,0,2,4,35,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.9,1.0,0.6938666666666666,1.7437,-0.743,3.462
13750,0,0,0,1,0,0,0,0,1,0,0,0,2,4,35,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.6,3.0,0.12885,1.3380666666666667,0.574,3.2910000000000004
13751,0,0,0,1,0,0,0,0,0,0,0,0,2,4,35,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.7,3.0,1.2296583333333333,1.0571333333333333,0.621,2.998
13752,1,0,0,0,0,0,0,2,2,0,0,0,1,4,34,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.2,14.0,1.1238916666666667,1.0112666666666663,1.5019999999999998,2.135
13753,1,0,0,0,0,0,0,1,2,0,0,0,1,4,34,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.6,8.0,1.1113666666666668,0.9568,0.195,1.6230000000000002
13754,1,0,0,0,0,0,0,1,1,0,0,0,1,4,34,3,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.2,13.0,0.1733833333333333,-0.2271333333333333,-1.845,1.087
13755,0,1,0,0,0,0,0,0,1,0,0,0,1,4,34,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.8,13.0,0.81355,1.6777666666666669,-1.002,2.25
13756,0,0,0,1,0,0,0,0,0,0,0,0,1,4,34,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.4,4.0,-0.142525,1.0069666666666663,-0.765,2.7910000000000004
13757,0,0,1,0,0,0,0,0,1,0,0,0,0,4,33,2,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,8.0,0.7578833333333331,1.7938666666666667,0.069,1.889
13758,0,0,0,1,0,0,0,0,0,0,0,0,0,4,33,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.3,1.0,1.0223,1.6648666666666667,-0.484,3.136
13759,0,0,0,1,0,0,0,1,1,0,0,1,2,3,29,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.7,14.0,0.8733916666666666,1.4384,0.318,1.015
13760,1,0,0,0,0,0,0,1,0,0,0,1,2,3,29,2,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,6.0,-0.226025,-0.4579,0.7929999999999999,2.322
13761,0,1,0,0,0,0,0,0,0,0,0,1,2,3,29,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.7,11.0,0.0022083333333333334,1.1144666666666665,-1.274,2.636
13762,0,0,0,1,0,0,0,0,1,0,0,0,2,3,28,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,5.0,0.750925,1.9744666666666668,-0.107,2.742
13763,0,0,0,1,0,0,0,0,0,0,0,0,2,3,28,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.6,6.0,0.7551,1.5846,0.35700000000000004,2.528
13764,0,0,0,1,0,1,0,1,1,0,0,0,1,3,27,3,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.8,6.0,0.6952583333333332,1.8612333333333333,0.591,2.41
13765,0,0,0,1,0,1,0,1,0,0,0,0,1,3,27,2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.9,13.0,1.14755,1.4871333333333332,-0.475,1.168
13766,1,0,0,0,0,1,0,0,0,0,0,0,1,3,27,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.2,12.0,0.73005,2.1378666666666666,0.55,4.362
13767,0,0,0,1,0,0,0,0,2,0,0,0,0,3,26,3,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,5.0,0.7189166666666666,1.8211,-0.17800000000000002,2.87
13768,0,0,0,1,0,0,0,0,1,0,0,0,0,3,26,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.7,8.0,0.3612583333333333,1.8841666666666668,-0.232,1.6130000000000002
13769,0,0,0,1,0,0,0,0,0,0,0,0,0,3,26,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,1.0,0.8942666666666667,1.834,-0.498,2.677
13770,0,0,0,1,0,0,0,1,0,0,1,0,2,2,19,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.3,7.0,0.6660333333333333,1.5788666666666669,-0.672,1.567
13771,0,0,0,1,0,0,0,0,0,0,1,0,2,2,19,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.8,14.0,1.3326416666666667,1.3122666666666667,0.85,2.196
13772,1,0,0,0,0,0,0,1,2,0,1,0,1,2,18,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.7,13.0,1.31455,1.5215333333333332,-0.09,1.497
13773,1,0,0,0,0,0,0,1,1,0,0,1,1,2,18,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.6,14.0,0.9290583333333332,1.4140333333333333,1.028,2.077
13774,1,0,0,0,0,0,0,0,1,0,0,1,1,2,18,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,8.0,0.79685,1.7265,-0.076,1.731
13775,0,0,0,1,0,0,0,0,0,0,0,1,1,2,18,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.2,9.0,1.0459583333333329,0.9568,0.366,2.084
13776,1,0,0,0,0,0,0,0,2,0,0,0,1,2,17,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.7,9.0,1.0501333333333331,0.9725666666666664,0.305,1.86
13777,1,0,0,0,0,0,0,0,1,0,0,0,1,2,17,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.2,9.0,0.7648416666666666,1.8010333333333333,0.775,1.725
13778,0,0,0,1,0,0,0,0,0,0,0,0,1,2,17,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.3,9.0,1.0334333333333332,1.6118333333333332,0.59,1.5659999999999998
13779,1,0,0,0,0,0,0,1,2,0,0,0,0,2,16,6,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.4,1.0,0.4322333333333333,1.237733333333333,-0.585,3.232
13780,0,0,0,1,0,0,0,1,2,0,0,0,0,2,16,5,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.0,11.0,0.02308333333333333,1.2277,-1.372,2.689
13781,0,0,0,1,0,0,0,1,2,0,0,0,0,2,16,4,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.4,1.0,-0.6407416666666667,-0.3475333333333333,-0.458,3.196
13782,0,1,0,0,0,0,0,1,1,0,0,0,0,2,16,3,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.2,5.0,0.7397916666666666,1.8440333333333327,0.185,2.279
13783,0,0,0,1,0,0,0,1,0,0,0,0,0,2,16,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,11.0,0.7940666666666666,1.7551666666666668,-0.8690000000000001,3.5380000000000003
