,CH,CU,FC,FF,SI,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SI,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
27104,0,1,0,0,0,340192,0,0,2,1,1,0,0,1,2,20,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.3,7.0,-0.22435500000000005,0.9010433333333332,-0.536,1.884
27105,0,0,1,0,0,340192,0,0,2,0,1,0,0,1,2,20,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,13.0,-0.2779341666666666,0.6282800000000001,-2.305,1.147
27106,0,0,1,0,0,340192,0,0,1,0,1,0,0,1,2,20,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.8,13.0,-0.2317308333333333,0.9049133333333332,-2.408,1.382
27107,0,0,1,0,0,340192,0,0,0,0,1,0,0,1,2,20,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.1,13.0,-0.58424,-0.75288,-0.882,0.653
27108,0,1,0,0,0,150348,0,0,2,2,0,1,0,0,2,19,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.6,13.0,-0.1938775,0.5309566666666666,-1.046,2.266
27109,0,0,1,0,0,150348,0,0,2,2,0,1,0,0,2,19,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,13.0,0.3051741666666666,1.0235933333333331,-1.382,2.0780000000000003
27110,0,0,0,1,0,150348,0,0,1,2,0,1,0,0,2,19,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.0,5.0,0.4718958333333332,0.97056,-0.158,2.388
27111,0,0,0,1,0,150348,0,0,1,2,0,1,0,0,2,19,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.5,13.0,-0.14600416666666666,0.4643066666666666,-1.803,1.182
27112,0,0,1,0,0,150348,0,0,0,2,0,1,0,0,2,19,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.6,13.0,-0.1448908333333333,0.6302866666666666,-1.262,2.149
27113,0,0,1,0,0,150348,0,0,0,1,0,1,0,0,2,19,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.3,11.0,0.6195516666666666,1.1252166666666663,-0.967,2.689
27114,0,0,0,1,0,150348,0,0,0,0,0,1,0,0,2,19,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,90.4,12.0,0.9645458333333332,0.2699466666666666,0.966,2.747
27115,0,0,0,0,1,407891,0,0,2,0,0,0,0,0,2,18,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.4,12.0,0.7204475,0.09608333333333333,1.055,2.979
27116,0,0,0,0,1,407891,0,0,1,0,0,0,0,0,2,18,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,12.0,0.07401833333333332,0.8378333333333331,0.188,3.872
27117,0,0,0,1,0,407891,0,0,0,0,0,0,0,0,2,18,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.1,14.0,-0.4954516666666666,-0.93606,0.269,1.168
27118,0,1,0,0,0,407489,1,0,0,2,0,1,1,2,1,12,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.2,3.0,-0.1678533333333333,0.3391766666666666,0.677,3.1
27119,0,0,1,0,0,407489,1,0,0,1,0,1,1,2,1,12,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0,5.0,-0.1897025,0.4643066666666666,-0.261,2.917
27120,0,0,1,0,0,407489,1,0,0,0,0,1,1,2,1,12,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.1,11.0,-0.0961825,0.4482533333333333,-1.463,3.459
27121,0,0,1,0,0,150148,0,0,0,2,0,0,1,2,1,11,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.2,13.0,-0.6984958333333332,-1.09817,-0.193,1.354
27122,0,1,0,0,0,150148,0,0,0,1,0,0,1,2,1,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.4,5.0,0.6542041666666666,0.8636333333333331,0.115,2.489
27123,0,0,0,1,0,150148,0,0,0,0,0,0,1,2,1,11,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.7,12.0,0.7648416666666666,0.8720899999999999,1.032,3.301
27124,0,0,0,0,1,452252,1,0,3,0,0,0,0,2,1,10,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.3,13.0,0.29752,1.37949,-1.221,1.818
27125,0,0,0,1,0,452252,1,0,2,0,0,0,0,2,1,10,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,13.0,1.1673116666666667,0.3623966666666666,-0.93,2.151
27126,0,0,0,0,1,452252,1,0,1,0,0,0,0,2,1,10,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.9,13.0,0.7335291666666665,1.3051,-1.246,1.727
27127,0,0,0,1,0,452252,1,0,0,0,0,0,0,2,1,10,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.2,7.0,0.6402875,1.2232566666666664,-0.5539999999999999,1.629
27128,0,0,0,1,0,150484,0,0,0,0,0,0,1,2,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93.3,9.0,0.8121583333333333,0.2306733333333333,0.531,1.927
27129,0,0,0,0,1,425567,0,0,2,2,0,0,0,2,1,8,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.1,2.0,-0.15017916666666664,0.4568533333333333,-0.179,2.732
27130,0,0,1,0,0,425567,0,0,2,2,0,0,0,2,1,8,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.3,13.0,-0.778795,-1.4096333333333333,-1.352,0.152
27131,0,1,0,0,0,425567,0,0,1,2,0,0,0,2,1,8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.3,7.0,0.5044608333333332,1.1824066666666664,-0.353,1.629
27132,0,0,0,1,0,425567,0,0,0,2,0,0,0,2,1,8,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.4,11.0,0.038391666666666664,0.7518333333333331,-0.978,3.059
27133,0,0,1,0,0,425567,0,0,0,1,0,0,0,2,1,8,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.3,3.0,1.043175,0.21920666666666666,0.6579999999999999,2.945
27134,0,0,0,0,1,425567,0,0,0,0,0,0,0,2,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.6,1.0,0.5743225000000001,0.9436133333333332,-0.309,2.821
27135,0,0,0,1,0,430832,0,0,3,2,0,0,0,1,1,7,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.0,7.0,1.2196383333333332,0.3881966666666665,-0.31,1.568
27136,0,0,0,0,1,430832,0,0,3,1,0,0,0,1,1,7,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7,13.0,0.08376,1.0975533333333332,-0.563,1.336
27137,0,0,1,0,0,430832,0,0,2,1,0,0,0,1,1,7,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.1,7.0,-0.8870666666666666,-1.260136666666667,-0.547,1.736
27138,0,1,0,0,0,430832,0,0,1,1,0,0,0,1,1,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,13.0,-0.13932416666666664,0.6965066666666666,-1.835,1.579
27139,0,0,1,0,0,430832,0,0,0,1,0,0,0,1,1,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,1.0,0.3015558333333333,1.3276033333333332,-0.451,3.004
27140,0,0,0,1,0,430832,0,0,0,0,0,0,0,1,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,9.0,-0.929095,-1.2147,0.682,2.018
27141,0,1,0,0,0,340192,0,0,1,1,0,0,0,0,1,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,13.0,1.0629366666666669,0.7995633333333331,-0.778,0.5379999999999999
27142,0,0,0,0,1,340192,0,0,0,1,0,0,0,0,1,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.1,5.0,0.5414791666666666,0.9027633333333333,0.064,2.44
27143,0,0,0,1,0,134341,0,0,1,0,0,1,0,2,7,55,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.1,8.0,-0.3118908333333333,-0.48843,-0.242,1.804
27144,0,1,0,0,0,134341,0,0,0,0,0,1,0,2,7,55,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.3,7.0,-0.3194058333333333,-0.30439,-0.632,1.544
27145,0,1,0,0,0,432928,1,0,3,2,0,1,0,1,7,54,6,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.6,13.0,0.9326766666666664,1.224833333333333,-1.115,1.524
27146,0,0,0,1,0,432928,1,0,2,2,0,1,0,1,7,54,5,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.3,9.0,1.2150458333333332,0.7238833333333332,0.612,1.5730000000000002
27147,0,0,0,0,1,432928,1,0,2,1,0,1,0,1,7,54,4,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.5,8.0,-0.5923116666666666,-0.4490133333333333,0.166,1.771
27148,0,1,0,0,0,432928,1,0,2,0,0,1,0,1,7,54,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.6,3.0,-0.3800825,-0.1329633333333333,0.594,3.3480000000000003
27149,0,1,0,0,0,432928,1,0,1,0,0,1,0,1,7,54,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.3,13.0,-0.3901025,-0.21953666666666666,-0.6459999999999999,1.169
27150,0,1,0,0,0,432928,1,0,0,0,0,1,0,1,7,54,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.7,1.0,0.17240916666666664,1.1181933333333332,-0.7829999999999999,2.987
27151,0,0,0,1,0,132788,0,0,0,2,0,0,0,1,7,53,3,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,13.0,0.7212824999999999,1.5345766666666667,-0.835,2.053
27152,0,0,0,1,0,132788,0,0,0,1,0,0,0,1,7,53,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.3,13.0,0.7848816666666666,1.4196233333333332,-0.865,2.087
27153,0,0,0,1,0,132788,0,0,0,0,0,0,0,1,7,53,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,1.0,0.6294325,1.41776,-0.33,2.978
27154,0,0,0,1,0,150421,0,0,3,2,0,0,0,0,7,52,8,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.3,3.0,0.13316416666666664,1.0301866666666664,0.696,2.99
27155,0,0,1,0,0,150421,0,0,3,2,0,0,0,0,7,52,7,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.8,11.0,-0.20236666666666664,0.8855633333333331,-1.1,2.443
27156,0,0,1,0,0,150421,0,0,3,2,0,0,0,0,7,52,6,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.6,13.0,-0.16674,0.9836033333333332,-1.524,1.893
27157,0,0,1,0,0,150421,0,0,2,2,0,0,0,0,7,52,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.2,12.0,-0.3388891666666666,1.12106,0.364,3.706
27158,0,0,1,0,0,150421,0,0,2,1,0,0,0,0,7,52,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.6,8.0,-0.5605816666666666,-0.7649199999999999,-0.005,1.5019999999999998
27159,0,1,0,0,0,150421,0,0,1,1,0,0,0,0,7,52,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.7,12.0,-0.6593899999999999,-0.7117433333333332,1.182,3.519
27160,0,1,0,0,0,150421,0,0,0,1,0,0,0,0,7,52,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.4,6.0,0.7189166666666666,1.6265966666666667,0.44,2.394
27161,0,0,0,1,0,150421,0,0,0,0,0,0,0,0,7,52,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.6,4.0,-0.5690708333333332,-0.3595733333333333,-0.454,2.055
27162,0,1,0,0,0,333492,1,0,2,1,0,0,0,2,6,47,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,9.0,1.2889433333333329,1.3132700000000002,0.547,1.864
27163,0,0,0,1,0,333492,1,0,1,1,0,0,0,2,6,47,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.2,11.0,0.08278583333333332,1.0697466666666664,-0.931,2.428
27164,0,0,1,0,0,333492,1,0,1,0,0,0,0,2,6,47,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,13.0,1.3910916666666668,1.276433333333333,-0.101,0.628
27165,0,0,0,0,1,333492,1,0,0,0,0,0,0,2,6,47,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.8,13.0,0.0257275,0.7729033333333329,-2.112,2.02
27166,0,0,1,0,0,206551,0,0,0,2,0,0,0,1,6,46,3,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.8,11.0,0.6981808333333333,1.48613,-0.317,3.607
27167,0,0,0,1,0,206551,0,0,0,1,0,0,0,1,6,46,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.3,6.0,-0.7142216666666666,-0.4864233333333332,0.8109999999999999,2.735
27168,0,1,0,0,0,206551,0,0,0,0,0,0,0,1,6,46,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.3,1.0,0.8411049999999999,1.4631966666666667,-0.402,3.25
27169,0,0,0,1,0,455976,1,0,1,2,0,0,0,0,6,45,5,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.5,14.0,1.3723041666666669,0.9603833333333331,1.001,2.305
27170,0,0,0,0,1,455976,1,0,1,2,0,0,0,0,6,45,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.7,13.0,-0.0686275,0.88284,-2.414,1.206
27171,0,0,1,0,0,455976,1,0,0,2,0,0,0,0,6,45,3,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.0,5.0,1.3029991666666667,1.1454266666666664,-0.243,2.513
27172,0,0,0,0,1,455976,1,0,0,1,0,0,0,0,6,45,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.9,12.0,-0.6734458333333332,-0.3509733333333333,0.196,3.507
27173,0,1,0,0,0,455976,1,0,0,0,0,0,0,0,6,45,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94.3,2.0,0.600625,1.3354866666666667,0.004,3.283
27174,0,0,0,1,0,406878,0,0,3,2,0,0,0,2,5,40,7,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.3,6.0,0.05481333333333332,0.9944966666666664,0.68,2.596
27175,0,0,1,0,0,406878,0,0,3,2,0,0,0,2,5,40,6,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.3,11.0,1.0107491666666668,1.53214,-1.465,2.774
27176,0,0,0,1,0,406878,0,0,2,2,0,0,0,2,5,40,5,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0,3.0,0.13900916666666666,1.1140366666666663,0.446,3.2260000000000004
27177,0,0,1,0,0,406878,0,0,2,1,0,0,0,2,5,40,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,12.0,-0.09729583333333333,1.0271766666666664,1.257,2.855
27178,0,0,1,0,0,406878,0,0,1,1,0,0,0,2,5,40,3,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.1,9.0,0.3028083333333333,1.280303333333333,0.411,1.926
27179,0,0,0,1,0,406878,0,0,1,0,0,0,0,2,5,40,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,14.0,1.4801583333333332,0.8745266666666666,1.257,1.953
27180,0,0,0,0,1,406878,0,0,0,0,0,0,0,2,5,40,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91.8,8.0,1.3916483333333332,0.7734766666666666,0.245,1.788
27181,0,0,0,0,1,112128,0,0,2,1,0,0,0,1,5,39,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.5,11.0,-0.05415416666666666,0.8405566666666666,-0.539,3.953
27182,0,0,1,0,0,112128,0,0,1,1,0,0,0,1,5,39,3,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.7,12.0,1.2867166666666667,0.73793,1.296,3.148
27183,0,0,0,0,1,112128,0,0,0,1,0,0,0,1,5,39,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,1.0,0.6969283333333331,1.55837,-0.359,2.65
27184,0,0,0,1,0,112128,0,0,0,0,0,0,0,1,5,39,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.7,1.0,0.1307983333333333,1.0456666666666663,-0.588,3.3280000000000003
27185,0,0,1,0,0,134341,0,0,0,0,0,0,0,0,5,38,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.3,12.0,1.3691033333333331,0.8558933333333331,0.878,2.98
27186,0,0,0,0,1,432928,1,0,0,1,0,0,1,2,4,34,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.1,14.0,1.348645833333333,0.8359700000000001,0.695,1.294
27187,0,0,0,0,1,432928,1,0,0,0,0,0,1,2,4,34,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,2.0,0.6205258333333332,1.7715066666666668,0.191,3.511
27188,0,0,0,1,0,132788,0,0,3,1,0,0,0,2,4,33,5,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,13.0,0.69331,1.4997466666666668,-2.282,2.204
27189,0,0,0,1,0,132788,0,0,2,1,0,0,0,2,4,33,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,11.0,0.1487508333333333,0.7475333333333329,-1.535,2.583
27190,0,0,0,1,0,132788,0,0,1,1,0,0,0,2,4,33,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4,13.0,0.2351733333333333,1.1388333333333331,-2.088,1.889
27191,0,0,0,1,0,132788,0,0,0,1,0,0,0,2,4,33,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.9,1.0,0.6714608333333332,1.41389,-0.3,2.888
27192,0,0,0,1,0,132788,0,0,0,0,0,0,0,2,4,33,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.6,11.0,-0.0016883333333333331,0.79469,-1.137,2.7910000000000004
27193,0,0,1,0,0,150421,0,0,2,1,0,0,0,1,4,32,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,4.0,0.15529166666666666,1.0774866666666665,-0.593,2.421
27194,0,0,0,1,0,150421,0,0,2,0,0,0,0,1,4,32,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.6,9.0,-0.4390891666666665,-0.6644433333333332,0.34600000000000003,1.712
27195,0,1,0,0,0,150421,0,0,1,0,0,0,0,1,4,32,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.7,11.0,0.8639283333333333,1.5307066666666669,-1.075,3.793
27196,0,0,0,1,0,150421,0,0,0,0,0,0,0,1,4,32,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.9,1.0,1.3217866666666669,1.1058666666666663,-0.516,2.939
27197,0,0,0,0,1,333492,1,0,2,0,0,0,0,1,4,31,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.4,9.0,-0.6069241666666666,-0.44829666666666657,0.519,1.737
27198,0,1,0,0,0,333492,1,0,1,0,0,0,0,1,4,31,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.5,8.0,-0.5089508333333332,-0.4791133333333332,0.14,1.693
27199,0,1,0,0,0,333492,1,0,0,0,0,0,0,1,4,31,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0,14.0,-0.13807166666666665,-0.5377366666666666,0.037000000000000005,1.031
27200,0,1,0,0,0,206551,0,0,1,2,0,0,0,0,4,30,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,12.0,0.8071483333333332,1.3918166666666667,0.6779999999999999,5.676
27201,0,0,0,1,0,206551,0,0,0,2,0,0,0,0,4,30,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.8,4.0,0.2019125,0.9772966666666664,-0.805,2.739
27202,0,0,0,1,0,206551,0,0,0,1,0,0,0,0,4,30,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.7,1.0,0.3157508333333333,1.0330533333333332,-0.8240000000000001,2.908
27203,0,0,0,1,0,206551,0,0,0,0,0,0,0,0,4,30,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92.0,5.0,1.1031558333333331,0.75126,0.132,2.535
27204,0,0,0,0,1,455976,1,0,2,1,0,0,1,2,3,25,4,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,91.9,5.0,1.1025991666666668,0.9353,-0.21600000000000005,2.448
27205,0,0,0,0,1,455976,1,0,2,0,0,0,1,2,3,25,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.6,13.0,-0.4449341666666666,-0.6579933333333332,-0.473,0.911
27206,0,1,0,0,0,455976,1,0,1,0,0,0,1,2,3,25,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.8,12.0,1.3144108333333333,1.16922,1.877,2.644
27207,0,0,0,0,1,455976,1,0,0,0,0,0,1,2,3,25,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.9,2.0,0.8647633333333331,1.45216,0.205,3.01
27208,0,0,0,1,0,406878,0,0,1,2,0,0,0,2,3,24,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.2,13.0,-0.4670616666666666,-0.6717533333333332,-0.011,0.92
27209,0,1,0,0,0,406878,0,0,0,2,0,0,0,2,3,24,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,11.0,0.6447408333333332,1.34208,-0.629,3.648
27210,0,0,0,1,0,406878,0,0,0,2,0,0,0,2,3,24,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.3,6.0,-0.6819350000000001,-0.4461466666666665,0.309,2.552
27211,0,1,0,0,0,406878,0,0,0,1,0,0,0,2,3,24,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,1.0,0.8775666666666666,1.5203866666666668,-0.5479999999999999,2.78
27212,0,0,0,1,0,406878,0,0,0,0,0,0,0,2,3,24,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.1,1.0,0.5551175,1.72091,-0.461,3.019
27213,0,0,0,1,0,112128,0,0,3,1,0,0,0,1,3,23,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,9.0,1.098285,0.7876666666666666,0.8140000000000001,1.629
27214,0,0,0,0,1,112128,0,0,2,1,0,0,0,1,3,23,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.2,14.0,1.2531775,0.6847533333333332,1.362,1.992
27215,0,0,0,0,1,112128,0,0,1,1,0,0,0,1,3,23,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.2,11.0,0.01028,1.0534066666666664,-1.6909999999999998,2.736
27216,0,0,1,0,0,112128,0,0,0,1,0,0,0,1,3,23,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,2.0,0.8424966666666666,1.625306666666667,-0.142,3.072
27217,0,0,0,1,0,112128,0,0,0,0,0,0,0,1,3,23,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.5,13.0,0.1792283333333333,1.05011,-1.126,1.7919999999999998
27218,0,0,0,1,0,134341,0,0,1,2,0,0,0,0,3,22,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.6,13.0,0.2609191666666666,1.0847966666666664,-2.265,1.865
27219,0,0,0,1,0,134341,0,0,0,2,0,0,0,0,3,22,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.7,11.0,0.1733833333333333,0.96497,-0.775,3.386
27220,0,0,1,0,0,134341,0,0,0,1,0,0,0,0,3,22,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.6,11.0,0.7384,1.51494,-1.053,2.943
27221,0,0,0,1,0,134341,0,0,0,0,0,0,0,0,3,22,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.3,4.0,0.5779408333333332,1.42249,-0.311,2.67
27222,0,0,0,1,0,432928,1,0,1,2,0,0,1,2,2,17,4,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,4.0,1.3782883333333331,0.8842733333333331,-0.7,2.593
27223,0,0,0,0,1,432928,1,0,1,1,0,0,1,2,2,17,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.7,13.0,-0.5438816666666666,-0.74858,-1.439,0.723
27224,0,1,0,0,0,432928,1,0,0,1,0,0,1,2,2,17,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,8.0,1.6144541666666667,1.271273333333333,-0.139,2.051
27225,0,0,0,0,1,432928,1,0,0,0,0,0,1,2,2,17,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.4,11.0,0.999755,1.4639133333333332,-0.898,3.2110000000000003
