,CH,CU,FF,SL,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FF,prev_SL,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_into_play,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
7553,0,0,1,0,0,1,1,1,0,0,0,0,6,45,3,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,92.6,11.0,-1.3324,1.4627666666666668,-1.346,2.8
7554,0,0,1,0,0,1,1,0,0,0,0,0,6,45,2,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85.7,14.0,0.191475,0.7561333333333331,0.773,1.357
7555,0,0,0,1,0,1,0,0,0,0,0,0,6,45,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7556,0,1,0,0,0,1,1,2,0,1,0,2,5,41,4,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.8,4.0,-1.119475,1.5516333333333332,-0.426,2.771
7557,0,0,1,0,0,1,1,1,0,1,0,2,5,41,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85.0,11.0,-1.634391666666667,0.7991333333333331,-1.345,3.944
7558,1,0,0,0,0,1,0,1,0,1,0,2,5,41,2,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,94.5,1.0,-1.0387583333333332,1.2907666666666668,-0.278,2.998
7559,0,0,1,0,0,1,0,0,0,1,0,2,5,41,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7560,0,0,1,0,1,1,1,2,0,1,0,1,5,40,5,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.7,1.0,-0.9385583333333332,1.1531666666666665,-0.782,2.958
7561,0,0,1,0,1,1,1,2,0,1,0,1,5,40,4,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,86.9,3.0,0.266625,0.7059666666666666,0.316,2.848
7562,0,0,0,1,1,1,1,1,0,1,0,1,5,40,3,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,88.9,14.0,-0.1536583333333333,0.6371666666666665,1.783,0.894
7563,0,0,0,1,1,1,0,1,0,1,0,1,5,40,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86.0,8.0,-1.180708333333333,1.1517333333333333,-0.068,2.099
7564,1,0,0,0,1,1,0,0,0,1,0,1,5,40,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7565,0,0,1,0,0,1,0,1,1,1,1,1,5,39,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,93.6,13.0,-1.0888583333333333,1.4871333333333332,-1.323,1.496
7566,0,0,1,0,0,1,0,0,1,1,1,1,5,39,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7567,0,0,0,1,1,1,0,1,0,1,1,1,5,38,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,95.5,3.0,-0.9580416666666663,1.6949666666666667,0.666,3.152
7568,0,0,1,0,1,1,0,0,0,1,1,1,5,38,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7569,0,0,1,0,0,1,1,1,1,0,1,1,5,37,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.3,6.0,-0.9135083333333331,1.7394,0.629,2.442
7570,0,0,1,0,0,1,1,0,1,0,1,1,5,37,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,88.3,14.0,0.1191083333333333,0.8550333333333331,0.559,0.807
7571,0,0,0,1,0,1,0,0,1,0,1,1,5,37,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7572,0,0,1,0,1,1,0,0,0,1,0,1,5,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7573,1,0,0,0,0,1,0,1,0,0,0,1,5,35,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,90.0,9.0,-1.2168916666666667,1.5014666666666667,0.318,2.023
7574,0,0,1,0,0,1,0,0,0,0,0,1,5,35,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7575,0,0,1,0,1,1,0,0,0,0,0,0,5,34,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7576,0,0,1,0,0,1,0,0,1,0,1,2,4,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7577,0,0,1,0,0,1,0,1,0,0,1,2,4,27,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.6,9.0,0.3696083333333333,-0.8334333333333331,0.359,1.907
7578,0,1,0,0,0,1,0,0,0,0,1,2,4,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7579,1,0,0,0,1,1,1,2,0,0,0,2,4,26,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.3,3.0,-1.286475,1.280733333333333,0.426,2.966
7580,0,0,1,0,1,1,1,2,0,0,0,2,4,26,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.8,11.0,-0.8884583333333333,1.2907666666666668,-1.343,3.92
7581,0,0,1,0,1,1,0,2,0,0,0,2,4,26,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,78.7,5.0,0.2694083333333333,-0.8621,-0.13,2.04
7582,0,1,0,0,1,1,0,1,0,0,0,2,4,26,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,92.0,12.0,-0.95665,1.4169,0.245,3.516
7583,0,0,1,0,1,1,0,0,0,0,0,2,4,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7584,0,0,1,0,0,1,0,1,0,0,1,0,4,25,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,86.3,5.0,0.3139416666666666,0.5683666666666666,-0.024,2.519
7585,0,0,0,1,0,1,0,0,0,0,1,0,4,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7586,0,0,1,0,1,1,1,2,0,0,0,0,4,24,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.3,12.0,-1.1250416666666665,1.4226333333333332,0.148,4.366
7587,0,0,1,0,1,1,0,2,0,0,0,0,4,24,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,80.1,6.0,0.36125833333333324,-0.7560333333333331,0.387,2.181
7588,0,1,0,0,1,1,0,2,0,0,0,0,4,24,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,85.5,12.0,0.2276583333333333,0.6959333333333332,1.134,2.802
7589,0,0,0,1,1,1,0,1,0,0,0,0,4,24,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,92.9,6.0,-1.0916416666666664,1.8956333333333333,0.372,2.611
7590,0,0,1,0,1,1,0,0,0,0,0,0,4,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7591,0,0,1,0,0,1,1,1,0,0,1,2,3,18,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.0,11.0,-0.88985,1.3538333333333332,-1.855,3.11
7592,0,0,1,0,0,1,0,1,0,0,1,2,3,18,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,90.8,2.0,-1.0039666666666665,1.318,0.07,2.821
7593,0,0,1,0,0,1,0,0,0,0,1,2,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7594,0,0,0,1,1,1,1,2,0,0,0,2,3,17,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,82.7,4.0,-1.2502916666666668,0.7848,-0.759,2.18
7595,1,0,0,0,1,1,1,1,0,0,0,2,3,17,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82.6,11.0,-1.4506916666666667,0.7848,-1.602,3.325
7596,1,0,0,0,1,1,0,1,0,0,0,2,3,17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.3,2.0,-1.3351833333333332,0.7074,-0.196,2.671
7597,1,0,0,0,1,1,0,0,0,0,0,2,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7598,0,0,1,0,0,1,3,1,0,0,0,1,3,16,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85.7,12.0,0.308375,0.5296666666666666,1.323,2.778
7599,0,0,0,1,0,1,2,1,0,0,0,1,3,16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,77.7,14.0,0.617325,-0.8148,0.831,2.344
7600,0,1,0,0,0,1,1,1,0,0,0,1,3,16,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,77.8,11.0,0.4614583333333332,-0.7402666666666666,-1.028,3.296
7601,0,1,0,0,0,1,0,1,0,0,0,1,3,16,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.6,4.0,-1.3477083333333333,1.6519666666666668,-0.373,2.482
7602,0,0,1,0,0,1,0,0,0,0,0,1,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7603,0,0,1,0,1,1,1,0,0,0,0,0,3,15,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.7,12.0,-1.1125166666666664,1.6218666666666668,0.201,4.009
7604,0,0,1,0,1,1,0,0,0,0,0,0,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7605,0,1,0,0,0,1,2,2,0,1,1,1,2,11,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,86.4,5.0,0.04535,0.4379333333333333,0.065,2.802
7606,0,0,0,1,0,1,2,1,0,1,1,1,2,11,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.0,11.0,-0.8550583333333333,1.3624333333333332,-1.322,3.944
7607,0,0,1,0,0,1,1,1,0,1,1,1,2,11,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,85.9,14.0,0.18451666666666666,0.21003333333333327,1.7,0.413
7608,0,0,0,1,0,1,0,1,0,1,1,1,2,11,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.1,11.0,-0.994225,1.3825,-1.371,3.011
7609,0,0,1,0,0,1,0,0,0,1,1,1,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7610,0,1,0,0,0,1,2,2,0,1,1,0,2,10,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.2,12.0,-0.7033666666666666,1.6548333333333332,0.246,3.523
7611,0,0,1,0,0,1,2,1,0,1,1,0,2,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78.9,11.0,0.34595,-1.2749,-1.76,4.12
7612,0,1,0,0,0,1,1,1,0,1,1,0,2,10,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,86.2,14.0,0.2346166666666666,0.9897666666666664,1.578,2.403
7613,0,0,0,1,0,1,1,0,0,1,1,0,2,10,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.3,14.0,-1.2210666666666667,1.6677333333333333,1.1,2.389
7614,0,0,1,0,0,1,0,0,0,1,1,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7615,0,0,1,0,1,1,2,1,0,0,1,0,2,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,91.3,7.0,-0.73955,1.6706,-0.673,1.986
7616,0,0,1,0,1,1,2,0,0,0,1,0,2,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90.5,11.0,-0.9705666666666664,1.5272666666666668,-1.352,3.228
7617,0,0,1,0,1,1,1,0,0,0,1,0,2,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92.4,12.0,-1.0819,1.5258333333333332,0.449,3.413
7618,0,0,1,0,1,1,0,0,0,0,1,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7619,0,0,1,0,0,1,3,1,0,0,0,0,2,8,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,84.7,14.0,-0.167575,0.6242666666666666,1.046,1.472
7620,0,0,0,1,0,1,2,1,0,0,0,0,2,8,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91.5,11.0,-1.15705,1.1216333333333333,-1.609,3.167
7621,0,0,1,0,0,1,1,1,0,0,0,0,2,8,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90.8,13.0,-0.9844833333333332,1.49,-1.265,1.26
7622,0,0,1,0,0,1,0,1,0,0,0,0,2,8,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,90.9,9.0,-1.1654,1.3423666666666667,0.807,2.018
7623,0,0,1,0,0,1,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7624,0,0,1,0,1,1,2,2,0,0,0,2,1,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,93.1,8.0,-1.3838916666666667,1.8196666666666668,-0.275,2.001
7625,0,0,1,0,1,1,2,1,0,0,0,2,1,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,92.5,11.0,-1.0429333333333333,1.7351,-0.908,2.826
7626,0,0,1,0,1,1,2,0,0,0,0,2,1,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91.4,13.0,-1.2210666666666667,1.5717,-1.18,1.709
7627,0,0,1,0,1,1,1,0,0,0,0,2,1,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90.9,13.0,-1.1667916666666664,1.4527333333333332,-1.431,1.822
7628,0,0,1,0,1,1,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7629,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7630,0,1,0,0,1,1,0,2,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.5,12.0,-0.9803083333333332,1.6075333333333333,0.677,3.395
7631,0,0,1,0,1,1,0,2,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,83.1,13.0,-1.2600333333333331,0.8665,-1.118,1.506
7632,1,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,91.0,9.0,-0.97335,1.6419333333333332,0.372,1.393
7633,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7634,0,0,1,0,0,0,0,0,1,1,1,2,6,53,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7635,0,0,1,0,1,0,3,2,0,1,1,2,6,52,6,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,81.8,11.0,0.6855166666666666,-0.4521666666666666,-0.77,3.786
7636,0,1,0,0,1,0,2,2,0,1,1,2,6,52,5,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.7,2.0,-0.919075,1.6792,-0.138,3.239
7637,0,0,1,0,1,0,2,1,0,1,1,2,6,52,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,96.0,3.0,-1.0763333333333331,1.6878,0.419,2.914
7638,0,0,1,0,1,0,2,0,0,1,1,2,6,52,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,89.8,14.0,-0.2636,0.8378333333333331,0.968,0.974
7639,0,0,0,1,1,0,1,0,0,1,1,2,6,52,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.9,14.0,-1.2656,1.619,0.905,1.432
7640,0,0,1,0,1,0,0,0,0,1,1,2,6,52,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7641,0,0,1,0,1,0,3,1,0,0,1,2,6,51,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95.5,12.0,-0.7465083333333333,1.6734666666666669,0.938,3.658
7642,0,0,1,0,1,0,2,1,0,0,1,2,6,51,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,94.6,7.0,-1.1250416666666665,1.8125,-0.29,2.028
7643,0,0,1,0,1,0,2,0,0,0,1,2,6,51,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.8,11.0,-1.3129166666666667,1.5688333333333333,-1.799,2.557
7644,0,0,1,0,1,0,1,0,0,0,1,2,6,51,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,85.2,11.0,-1.4813083333333332,1.0442333333333331,-1.533,3.154
7645,1,0,0,0,1,0,0,0,0,0,1,2,6,51,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7646,0,0,1,0,1,0,3,2,1,0,0,2,6,50,6,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,96.7,5.0,-1.2085416666666664,1.7881333333333331,0.21,2.287
7647,0,0,1,0,1,0,3,1,1,0,0,2,6,50,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,96.7,2.0,-1.3143083333333332,2.1479,0.209,3.106
7648,0,0,1,0,1,0,3,0,1,0,0,2,6,50,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97.2,12.0,-1.155658333333333,1.6476666666666668,0.075,5.247
7649,0,0,1,0,1,0,2,0,1,0,0,2,6,50,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83.2,14.0,0.3069833333333333,-0.7660666666666666,0.762,1.168
7650,0,0,0,1,1,0,1,0,1,0,0,2,6,50,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97.3,11.0,-1.1793166666666663,1.7551666666666668,-0.88,4.734
7651,0,0,1,0,1,0,0,0,1,0,0,2,6,50,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7652,0,0,0,1,0,0,3,2,1,1,1,0,6,49,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97.5,11.0,-1.236375,1.5244,-0.722,4.344
7653,0,0,1,0,0,0,2,2,1,1,1,0,6,49,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,88.9,14.0,-0.2649916666666666,0.9152333333333332,0.53,0.416
7654,0,0,0,1,0,0,1,2,1,1,1,0,6,49,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,97.9,8.0,-1.205758333333333,2.0404,0.041,2.114
7655,0,0,1,0,0,0,1,1,1,1,1,0,6,49,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97.7,11.0,-1.2155,1.9142666666666668,-1.157,3.976
7656,0,0,1,0,0,0,0,1,1,1,1,0,6,49,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,97.9,5.0,-1.0095333333333332,1.8698333333333332,0.05,2.492
7657,0,0,1,0,0,0,0,0,1,1,1,0,6,49,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7658,0,0,0,1,0,0,1,0,0,1,1,0,6,48,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.4,13.0,-1.4493,1.9415,-0.251,1.46
7659,0,0,1,0,0,0,0,0,0,1,1,0,6,48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7660,0,0,1,0,1,0,2,0,0,0,1,0,6,47,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86.1,14.0,-1.879325,1.4814,0.388,1.27
7661,1,0,0,0,1,0,1,0,0,0,1,0,6,47,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87.1,13.0,-1.9322083333333333,0.6902,-0.42,1.38
7662,1,0,0,0,1,0,0,0,0,0,1,0,6,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7663,0,0,0,1,0,0,2,1,0,0,0,0,6,46,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,80.5,14.0,0.538,-0.8807333333333331,0.605,1.251
7664,0,1,0,0,0,0,1,1,0,0,0,0,6,46,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,84.6,9.0,-1.7345916666666668,0.9682666666666664,0.413,1.659
7665,1,0,0,0,0,0,1,0,0,0,0,0,6,46,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93.4,13.0,-1.102775,1.8698333333333332,-1.658,2.506
7666,0,0,1,0,0,0,0,0,0,0,0,0,6,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7667,0,0,1,0,1,0,1,0,0,0,1,2,5,41,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,90.2,14.0,-0.6087333333333332,1.0198666666666665,0.943,0.585
7668,0,0,1,0,1,0,0,0,0,0,1,2,5,41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7669,0,0,0,1,0,0,2,0,1,0,0,1,5,40,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,89.2,14.0,-0.0966,0.8865666666666666,1.487,0.332
7670,0,0,0,1,0,0,1,0,1,0,0,1,5,40,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.0,11.0,-1.4047666666666667,1.6892333333333331,-1.351,3.149
7671,0,0,1,0,0,0,0,0,1,0,0,1,5,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7672,1,0,0,0,1,0,1,0,0,0,0,1,5,39,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,79.0,11.0,0.7036083333333332,-0.9337666666666667,-0.044,3.812
7673,0,1,0,0,1,0,0,0,0,0,0,1,5,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7674,1,0,0,0,1,0,2,2,0,0,0,0,5,38,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,81.7,13.0,0.8553,-0.7245,-0.743,1.094
7675,0,1,0,0,1,0,1,2,0,0,0,0,5,38,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.9,6.0,-1.2335916666666669,1.9587,0.304,2.683
7676,0,0,1,0,1,0,1,2,0,0,0,0,5,38,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.8,12.0,-1.072158333333333,1.727933333333333,0.731,4.166
7677,0,0,1,0,1,0,0,2,0,0,0,0,5,38,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,93.9,2.0,-1.37415,1.4341,0.05,3.118
7678,0,0,1,0,1,0,0,1,0,0,0,0,5,38,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,85.2,12.0,-0.36658333333333326,0.8106,1.137,2.645
7679,0,0,0,1,1,0,0,0,0,0,0,0,5,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7680,0,0,0,1,1,0,3,2,0,1,0,2,4,32,7,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,96.8,12.0,-1.144525,1.598933333333333,0.411,4.51
7681,0,0,1,0,1,0,2,2,0,1,0,2,4,32,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,83.1,8.0,0.4378,-0.7589,0.043,1.805
7682,0,1,0,0,1,0,2,2,0,1,0,2,4,32,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,83.4,14.0,0.325075,-0.7718,0.389,0.884
7683,0,0,0,1,1,0,1,2,0,1,0,2,4,32,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,97.1,3.0,-1.202975,1.832566666666667,0.436,2.953
7684,0,0,1,0,1,0,1,1,0,1,0,2,4,32,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,82.3,14.0,0.600625,-0.4994666666666666,1.174,1.636
7685,0,1,0,0,1,0,0,1,0,1,0,2,4,32,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,89.6,4.0,-0.9552583333333332,0.9797333333333332,-0.815,2.296
7686,0,0,1,0,1,0,0,0,0,1,0,2,4,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7687,0,0,1,0,0,0,0,0,0,0,1,1,4,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7688,0,0,1,0,0,0,3,1,0,0,0,1,4,30,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93.7,2.0,-1.3435333333333332,1.92,0.264,3.094
7689,0,0,1,0,0,0,3,0,0,0,0,1,4,30,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.4,14.0,-1.22385,1.748,0.887,1.649
7690,0,0,1,0,0,0,2,0,0,0,0,1,4,30,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,86.3,14.0,-0.5141,0.8106,0.649,1.11
7691,0,0,0,1,0,0,1,0,0,0,0,1,4,30,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94.0,12.0,-0.9302083333333332,1.5860333333333332,0.922,3.624
7692,0,0,1,0,0,0,0,0,0,0,0,1,4,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7693,0,1,0,0,1,0,0,2,0,0,0,0,4,29,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.6,9.0,0.4572833333333333,-0.9294666666666668,0.412,2.101
7694,0,1,0,0,1,0,0,1,0,0,0,0,4,29,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,94.3,3.0,-1.177925,1.6964,0.614,3.391
7695,0,0,1,0,1,0,0,0,0,0,0,0,4,29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7696,0,0,0,1,0,0,0,2,1,1,1,2,3,24,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,87.8,7.0,-1.5328,1.3839333333333332,-0.795,1.612
7697,0,0,1,0,0,0,0,1,1,1,1,2,3,24,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,97.1,13.0,-1.2322,1.8512,-0.912,1.609
