,CH,CU,FC,FF,SL,batter,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,prev_CH,prev_CU,prev_FC,prev_FF,prev_SL,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
25104,0,0,0,1,0,408236,1,0,1,0,1,0,0,1,5,41,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.4,11.0,-1.0191358333333331,1.5853166666666667,-1.79,3.34
25105,0,0,0,1,0,408236,1,0,0,0,1,0,0,1,5,41,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.7,5.0,-1.5735758333333332,0.36512,0.044,2.101
25106,1,0,0,0,0,275930,0,0,0,1,0,1,0,0,5,40,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.7,13.0,-1.4981475,1.4544533333333332,-0.962,2.277
25107,0,0,0,1,0,275930,0,0,0,0,0,1,0,0,5,40,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.6,6.0,-0.7605641666666665,1.2873266666666667,0.612,2.301
25108,0,0,0,1,0,448242,1,0,0,2,0,0,0,0,5,39,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.6,6.0,-0.8696708333333332,1.5159433333333332,0.665,2.103
25109,0,0,0,1,0,448242,1,0,0,1,0,0,0,0,5,39,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.3,1.0,-0.9615208333333332,1.57643,-0.51,2.757
25110,0,0,0,1,0,448242,1,0,0,0,0,0,0,0,5,39,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.0,5.0,-0.9560933333333332,1.245473333333333,-0.048,2.592
25111,0,0,0,1,0,429781,0,0,1,2,0,0,1,2,4,35,5,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.3,1.0,-1.1276858333333333,1.3965466666666668,-0.765,3.4210000000000003
25112,0,0,0,1,0,429781,0,0,1,2,0,0,1,2,4,35,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.2,14.0,-1.241385,1.4738033333333331,0.095,1.3259999999999998
25113,0,0,0,1,0,429781,0,0,1,1,0,0,1,2,4,35,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.8,1.0,-0.8812216666666666,1.3720366666666668,-0.282,3.28
25114,0,0,0,1,0,429781,0,0,1,0,0,0,1,2,4,35,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.1,9.0,-0.8646608333333332,1.4141766666666669,0.718,1.848
25115,0,0,0,1,0,429781,0,0,0,0,0,0,1,2,4,35,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.2,2.0,-0.6525708333333332,1.31026,-0.25,3.26
25116,0,0,0,1,0,429663,0,0,0,2,0,0,1,1,4,34,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.7,11.0,-0.9378625,1.57987,-1.185,3.37
25117,0,0,0,1,0,429663,0,0,0,1,0,0,1,1,4,34,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.7,1.0,-1.124485,1.45861,-0.438,3.162
25118,0,0,0,1,0,429663,0,0,0,0,0,0,1,1,4,34,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95.8,11.0,-1.02679,1.53945,-1.037,2.615
25119,0,0,0,1,0,111072,0,0,0,1,0,0,0,1,4,33,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.0,1.0,-1.17709,1.55321,-0.586,2.805
25120,0,0,0,1,0,111072,0,0,0,0,0,0,0,1,4,33,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.8,13.0,-1.6432983333333333,0.4965566666666666,-1.604,1.202
25121,1,0,0,0,0,461416,1,0,1,2,0,0,0,0,4,32,5,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.5,1.0,-0.8265291666666665,1.39755,-0.363,3.367
25122,0,0,0,1,0,461416,1,0,1,2,0,0,0,0,4,32,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.9,4.0,-0.8998700000000001,1.7095866666666668,-0.282,2.357
25123,0,0,0,1,0,461416,1,0,1,1,0,0,0,0,4,32,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.3,13.0,-0.9567891666666664,1.50892,-0.8490000000000001,2.343
25124,0,0,0,1,0,461416,1,0,1,0,0,0,0,0,4,32,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,11.0,-1.0536491666666663,1.37648,-0.99,3.0810000000000004
25125,0,0,0,1,0,461416,1,0,0,0,0,0,0,0,4,32,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.7,6.0,-1.303175,1.525116666666667,0.297,2.5810000000000004
25126,0,0,0,1,0,114789,1,0,2,0,1,1,1,2,3,28,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.3,13.0,-1.6051666666666669,0.1429533333333333,-0.484,0.826
25127,1,0,0,0,0,114789,1,0,1,0,1,1,1,2,3,28,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.9,13.0,-1.139515,1.6608533333333333,-0.913,1.719
25128,0,0,0,1,0,114789,1,0,0,0,1,1,1,2,3,28,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.6,11.0,-0.9112816666666664,1.4739466666666667,-2.211,3.048
25129,0,0,0,1,0,452104,1,0,3,2,0,1,1,2,3,27,7,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.8,4.0,-0.8365491666666665,1.2881866666666668,-0.703,2.4530000000000003
25130,0,0,0,1,0,452104,1,0,3,2,0,1,1,2,3,27,6,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.4,11.0,-0.8206841666666665,1.4845533333333332,-1.54,3.069
25131,0,0,0,1,0,452104,1,0,2,2,0,1,1,2,3,27,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.9,1.0,-0.9161525,1.2939200000000002,-0.7979999999999999,3.062
25132,0,0,0,1,0,452104,1,0,2,1,0,1,1,2,3,27,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.6,11.0,-0.6939033333333332,1.5792966666666668,-0.991,2.533
25133,0,0,0,1,0,452104,1,0,1,1,0,1,1,2,3,27,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.9,1.0,-1.0285991666666665,1.40228,-0.732,3.009
25134,0,0,0,1,0,452104,1,0,1,0,0,1,1,2,3,27,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.9,13.0,-1.6836566666666668,0.9020466666666666,-0.125,0.8420000000000001
25135,1,0,0,0,0,452104,1,0,0,0,0,1,1,2,3,27,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.1,2.0,-0.7978608333333332,1.3202933333333329,0.255,3.664
25136,0,0,0,1,0,408236,1,0,0,2,0,1,1,1,3,26,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.7,13.0,-0.9488566666666663,1.5371566666666667,-1.069,2.564
25137,0,0,0,1,0,408236,1,0,0,2,0,1,1,1,3,26,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.3,9.0,-1.0915025,1.5513466666666669,0.329,1.66
25138,0,0,0,1,0,408236,1,0,0,1,0,1,1,1,3,26,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.7,5.0,-1.18544,1.60266,-0.271,2.879
25139,0,0,0,1,0,408236,1,0,0,0,0,1,1,1,3,26,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.3,14.0,-1.2142475,1.5828799999999998,0.271,1.138
25140,0,0,0,1,0,275930,0,0,3,2,0,1,0,1,3,25,7,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.6,11.0,-1.0295733333333332,1.42679,-1.391,3.1010000000000004
25141,0,0,0,1,0,275930,0,0,2,2,0,1,0,1,3,25,6,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.5,13.0,-1.4644691666666667,1.7465666666666668,-0.35,1.241
25142,0,0,0,1,0,275930,0,0,1,2,0,1,0,1,3,25,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.7,13.0,-1.4456816666666668,0.05050333333333332,-0.992,1.881
25143,1,0,0,0,0,275930,0,0,1,2,0,1,0,1,3,25,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.6,6.0,-1.207010833333333,1.9111133333333328,0.439,2.033
25144,0,0,0,1,0,275930,0,0,1,1,0,1,0,1,3,25,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,6.0,-1.076055,1.4329533333333333,0.406,1.961
25145,0,0,0,1,0,275930,0,0,1,0,0,0,1,1,3,25,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,11.0,-0.9993741666666665,1.7852666666666668,-0.168,3.669
25146,0,0,0,1,0,275930,0,0,0,0,0,0,1,1,3,25,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96.0,4.0,-0.9283991666666664,1.159473333333333,-0.416,2.455
25147,0,0,0,1,0,448242,1,0,3,1,0,0,0,1,3,24,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.4,11.0,-0.9737675,1.5212466666666669,-1.013,2.955
25148,0,0,0,1,0,448242,1,0,2,1,0,0,0,1,3,24,4,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.3,13.0,-1.4921633333333333,-0.06301666666666668,-1.721,0.994
25149,1,0,0,0,0,448242,1,0,1,1,0,0,0,1,3,24,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.1,13.0,0.3786541666666666,0.2480166666666666,-1.991,1.159
25150,0,0,0,0,1,448242,1,0,0,1,0,0,0,1,3,24,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.2,4.0,-1.0814825,1.54633,-0.599,2.021
25151,0,0,0,1,0,448242,1,0,0,0,0,0,0,1,3,24,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.3,6.0,-0.8654958333333332,1.4842666666666668,0.589,3.033
25152,0,0,0,1,0,429781,0,0,2,2,0,0,0,0,3,23,6,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.8,11.0,0.021274166666666663,0.48939,-0.579,3.983
25153,0,0,0,0,1,429781,0,0,1,2,0,0,0,0,3,23,5,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.9,7.0,-1.4229975,1.6511066666666667,-0.329,2.063
25154,0,0,0,1,0,429781,0,0,1,2,0,0,0,0,3,23,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.3,6.0,-1.1692966666666664,1.81121,0.495,2.59
25155,0,0,0,1,0,429781,0,0,1,1,0,0,0,0,3,23,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.0,11.0,0.04381916666666666,0.8282299999999999,-1.081,3.117
25156,0,0,0,0,1,429781,0,0,0,1,0,0,0,0,3,23,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,4.0,-1.4423416666666669,1.91742,-0.348,2.345
25157,0,0,0,1,0,429781,0,0,0,0,0,0,0,0,3,23,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,87.6,8.0,0.2481158333333333,0.4797866666666666,-0.055,2.083
25158,0,0,0,0,1,429663,0,0,0,1,0,0,1,1,2,19,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.3,2.0,-0.9413416666666664,1.5469033333333333,0.121,3.303
25159,0,0,0,1,0,429663,0,0,0,0,0,0,1,1,2,19,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96.7,9.0,-1.2966341666666668,1.22125,0.365,1.996
25160,0,0,0,1,0,111072,0,0,3,2,0,0,0,1,2,18,8,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.4,13.0,-1.56286,0.41141666666666654,-0.731,0.8320000000000001
25161,1,0,0,0,0,111072,0,0,2,2,0,0,0,1,2,18,7,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.4,1.0,-0.9559541666666664,1.6779099999999998,-0.29600000000000004,3.063
25162,0,0,0,1,0,111072,0,0,2,2,0,0,0,1,2,18,6,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.9,7.0,-1.113490833333333,1.5727033333333331,-0.65,1.945
25163,0,0,0,1,0,111072,0,0,2,2,0,0,0,1,2,18,5,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.4,11.0,-0.7174225000000001,1.81508,-1.3230000000000002,3.153
25164,0,0,0,1,0,111072,0,0,2,1,0,0,0,1,2,18,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.8,11.0,-1.2878666666666667,1.5013233333333331,-0.97,2.732
25165,0,0,0,1,0,111072,0,0,2,0,0,0,0,1,2,18,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.9,11.0,0.13358166666666665,0.8611966666666666,-2.074,2.943
25166,0,0,0,0,1,111072,0,0,1,0,0,0,0,1,2,18,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86.0,11.0,0.056205,0.8736666666666666,-1.723,2.665
25167,0,0,0,0,1,111072,0,0,0,0,0,0,0,1,2,18,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.8,4.0,-0.8361316666666666,1.5087766666666669,-0.562,2.728
25168,0,0,0,1,0,461416,1,0,2,2,0,0,0,0,2,17,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,87.8,7.0,0.1512558333333333,0.39307,-0.493,1.6969999999999998
25169,0,0,0,0,1,461416,1,0,1,2,0,0,0,0,2,17,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.7,11.0,-1.329895,1.47022,-1.116,2.887
25170,0,0,0,1,0,461416,1,0,1,1,0,0,0,0,2,17,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.8,11.0,-1.09025,1.7156066666666667,-1.195,2.866
25171,0,0,0,1,0,461416,1,0,0,1,0,0,0,0,2,17,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.2,2.0,-1.0266508333333333,1.950243333333333,-0.122,3.28
25172,0,0,0,1,0,461416,1,0,0,0,0,0,0,0,2,17,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97.3,1.0,-0.903905833333333,1.37218,-0.545,3.372
25173,0,0,0,1,0,114789,1,0,1,2,1,0,1,2,1,13,4,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,88.9,14.0,-0.1803783333333333,0.91982,0.54,0.336
25174,0,0,0,0,1,114789,1,0,0,2,1,0,1,2,1,13,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,88.8,9.0,-0.08310083333333332,0.8490133333333331,0.4370000000000001,1.736
25175,0,0,0,0,1,114789,1,0,0,1,1,0,1,2,1,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.1,13.0,-1.700495833333333,0.47133,-0.91,1.669
25176,1,0,0,0,0,114789,1,0,0,0,1,0,1,2,1,13,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.4,14.0,-1.1438291666666665,1.6458033333333333,2.884,2.314
25177,0,0,0,1,0,452104,1,0,0,1,1,0,0,2,1,12,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97.9,7.0,-1.228025,1.55966,-0.302,1.781
25178,0,0,0,1,0,452104,1,0,0,0,1,0,0,2,1,12,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.1,8.0,-1.400591666666667,0.2977533333333333,-0.023,1.686
25179,1,0,0,0,0,408236,1,0,1,0,0,1,1,0,1,11,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.3,9.0,-0.9978433333333332,1.9611366666666668,0.608,1.892
25180,0,0,0,1,0,408236,1,0,0,0,0,1,1,0,1,11,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.6,8.0,-0.808855,1.5026133333333331,0.054000000000000006,1.254
25181,0,0,0,1,0,275930,0,0,3,2,0,1,0,0,1,10,7,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.1,11.0,-1.3049841666666668,1.6003666666666667,-1.17,3.277
25182,0,0,0,1,0,275930,0,0,3,2,0,1,0,0,1,10,6,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.7,2.0,-1.3124991666666668,1.8762833333333333,-0.004,3.0380000000000003
25183,0,0,0,1,0,275930,0,0,3,1,0,0,1,0,1,10,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,11.0,-1.5689833333333332,1.6109733333333331,-1.083,2.785
25184,0,0,0,1,0,275930,0,0,2,1,0,0,1,0,1,10,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95.8,11.0,-1.2299733333333331,1.4613333333333332,-1.109,2.563
25185,0,0,0,1,0,275930,0,0,2,0,0,0,1,0,1,10,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.7,2.0,-1.4278683333333333,1.4055766666666667,0.078,3.1180000000000003
25186,0,0,0,1,0,275930,0,0,1,0,0,0,1,0,1,10,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.9,13.0,-1.2987216666666668,1.4728,-0.8270000000000001,0.959
25187,0,0,0,1,0,275930,0,0,0,0,0,0,1,0,1,10,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,14.0,-1.0287383333333333,1.6179966666666667,1.4580000000000002,1.641
25188,0,0,0,1,0,448242,1,0,3,1,0,0,0,0,1,9,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.1,12.0,-1.169853333333333,1.62201,1.471,2.84
25189,0,0,0,1,0,448242,1,0,2,1,0,0,0,0,1,9,4,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.8,13.0,-1.4633558333333332,-0.03893666666666666,-1.057,0.6940000000000001
25190,1,0,0,0,0,448242,1,0,1,1,0,0,0,0,1,9,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.6,14.0,-1.0491958333333329,1.2947799999999998,1.075,1.186
25191,0,0,0,1,0,448242,1,0,0,1,0,0,0,0,1,9,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.8,2.0,-1.1100116666666664,1.5064833333333332,0.061,2.698
25192,0,0,0,0,1,425773,1,1,1,2,0,0,0,2,4,34,4,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.8,14.0,-0.7694708333333332,1.1712266666666664,1.473,2.134
25193,0,0,0,1,0,425773,1,1,0,2,0,0,0,2,4,34,3,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.8,14.0,0.4846991666666666,0.58098,1.0490000000000002,1.4069999999999998
25194,0,0,0,0,1,425773,1,1,0,1,0,0,0,2,4,34,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.5,9.0,0.2653725,0.4998533333333332,0.388,2.053
25195,0,0,0,0,1,425773,1,1,0,0,0,0,0,2,4,34,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.4,2.0,-0.8346008333333332,1.4882799999999998,-0.152,3.0860000000000003
25196,0,0,0,1,0,110236,1,1,1,0,0,1,1,2,4,33,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,11.0,-0.8891541666666665,1.4305166666666669,-1.164,3.369
25197,0,0,0,1,0,110236,1,1,0,0,0,1,1,2,4,33,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,11.0,-0.7509616666666666,1.5365833333333332,-1.272,3.34
25198,0,0,0,1,0,435263,1,1,3,1,0,0,1,2,4,32,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.2,11.0,-0.7714191666666665,1.2924866666666668,-2.033,4.727
25199,0,0,0,1,0,435263,1,1,2,1,0,0,1,2,4,32,4,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84.9,11.0,0.23573,0.3416133333333333,-1.6030000000000002,2.636
25200,0,0,0,0,1,435263,1,1,1,1,0,0,1,2,4,32,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,5.0,-0.8245808333333332,1.34509,0.112,2.54
25201,0,0,0,1,0,435263,1,1,1,0,0,0,1,2,4,32,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,11.0,-0.755415,1.4381133333333331,-1.587,3.365
25202,0,0,0,1,0,435263,1,1,0,0,0,0,1,2,4,32,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.8,7.0,-1.4374708333333333,0.3420433333333333,-0.304,1.836
25203,1,0,0,0,0,116706,1,1,1,1,0,1,0,2,4,31,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.0,1.0,-0.7764291666666665,1.545756666666667,-0.377,3.096
25204,0,0,0,1,0,116706,1,1,1,0,0,1,0,2,4,31,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.5,11.0,-0.6609208333333332,1.5391633333333332,-1.495,2.924
25205,0,0,0,1,0,116706,1,1,0,0,0,1,0,2,4,31,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.8,13.0,-0.5142391666666666,1.6883733333333333,-0.909,1.901
25206,0,0,0,1,0,488862,0,1,2,2,0,1,0,1,4,30,6,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.1,6.0,-0.8273641666666665,1.603376666666667,0.332,2.416
25207,0,0,0,1,0,488862,0,1,2,2,0,1,0,1,4,30,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.0,13.0,-1.0567108333333333,1.6617133333333332,-1.636,1.912
25208,0,0,0,1,0,488862,0,1,1,2,0,1,0,1,4,30,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.8,13.0,-1.5776116666666669,0.036313333333333316,-1.7280000000000002,2.086
25209,1,0,0,0,0,488862,0,1,1,1,0,1,0,1,4,30,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,13.0,-0.8002266666666666,1.6655833333333332,-1.466,2.476
25210,0,0,0,1,0,488862,0,1,0,1,0,1,0,1,4,30,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.8,11.0,-1.1596941666666665,1.384793333333333,-0.908,2.593
25211,0,0,0,1,0,488862,0,1,0,0,0,1,0,1,4,30,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.3,2.0,-0.9126733333333332,1.6238733333333333,0.238,3.043
25212,0,0,0,1,0,430637,1,1,0,0,0,0,0,1,4,29,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.0,4.0,-1.0148216666666665,1.60696,-0.481,2.704
25213,0,0,0,1,0,450665,1,1,2,2,0,0,0,0,4,28,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.6,8.0,-0.9835091666666664,1.6741833333333331,0.161,1.668
25214,0,0,0,1,0,450665,1,1,2,1,0,0,0,0,4,28,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,5.0,-1.032635,1.6485266666666667,-0.008,2.237
25215,0,0,0,1,0,450665,1,1,2,0,0,0,0,0,4,28,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.5,3.0,-0.9303475,1.6769066666666668,0.737,3.0010000000000003
25216,0,0,0,1,0,450665,1,1,1,0,0,0,0,0,4,28,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.3,11.0,-0.9784991666666664,1.5469033333333333,-1.5219999999999998,2.689
25217,0,0,0,1,0,450665,1,1,0,0,0,0,0,0,4,28,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,11.0,-0.8991741666666665,1.4237799999999998,-0.967,2.757
25218,0,0,0,1,0,457788,1,1,1,2,1,0,1,2,3,24,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.2,4.0,-1.0363924999999998,1.48613,-0.299,2.49
25219,0,0,0,1,0,457788,1,1,1,1,1,0,1,2,3,24,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.4,7.0,-1.076055,1.5289866666666667,-0.303,1.764
25220,0,0,0,1,0,457788,1,1,0,1,1,0,1,2,3,24,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.6,4.0,-1.3458991666666669,0.3751533333333333,-0.747,2.337
25221,1,0,0,0,0,457788,1,1,0,0,1,0,1,2,3,24,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.7,4.0,-0.9631908333333332,1.5573666666666668,-0.737,2.556
25222,0,0,0,1,0,429841,0,1,2,2,0,1,1,1,3,23,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.1,11.0,-0.8444816666666666,1.5010366666666668,-1.52,3.559
25223,0,0,0,1,0,429841,0,1,1,2,0,1,1,1,3,23,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.9,1.0,-1.4341308333333331,1.23286,-0.436,2.944
25224,0,0,0,1,0,429841,0,1,1,1,0,1,1,1,3,23,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.9,5.0,-1.4271725,1.1230666666666664,0.078,2.318
25225,0,0,0,1,0,429841,0,1,1,0,0,1,1,1,3,23,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,6.0,-0.7725325,1.832566666666667,0.7659999999999999,2.366
