,CH,CU,FC,FF,FT,stand_L,home_team,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,ball,blocked_ball,called_strike,foul,foul_bunt,foul_tip,hit_by_pitch,hit_into_play,hit_into_play_no_out,hit_into_play_score,missed_bunt,swinging_strike,swinging_strike_blocked,release_speed,zone,pfx_x,pfx_z,plate_x,plate_z
29671,0,0,0,1,0,0,0,0,1,0,0,0,0,2,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,2.0,0.3946583333333333,1.89807,0.019,3.601
29672,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.4,3.0,0.3357908333333333,1.9366266666666667,0.499,3.393
29673,0,1,0,0,0,0,0,2,2,0,1,0,2,1,8,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,79.2,5.0,0.19244916666666664,-0.13310666666666665,-0.16,2.822
29674,0,0,0,1,0,0,0,1,2,0,1,0,2,1,8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.8,11.0,0.1927275,1.6152733333333331,-1.585,4.372
29675,0,0,0,1,0,0,0,0,2,0,1,0,2,1,8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,12.0,0.3257708333333333,1.6893766666666667,2.05,2.973
29676,1,0,0,0,0,0,0,0,1,0,1,0,2,1,8,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,82.4,12.0,1.0963366666666667,1.28188,0.603,3.659
29677,1,0,0,0,0,0,0,0,0,0,0,1,2,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.7,6.0,1.2867166666666667,0.91036,0.575,2.334
29678,0,1,0,0,0,1,0,0,0,0,0,0,2,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.8,1.0,-0.16687916666666666,0.9532166666666664,-0.469,3.313
29679,0,1,0,0,0,0,0,1,2,0,0,0,1,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78.4,11.0,-0.19874833333333328,-0.5755766666666666,-1.251,3.664
29680,0,0,0,1,0,0,0,1,1,0,0,0,1,1,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1,2.0,0.3444191666666666,1.6061,-0.128,2.991
29681,0,0,0,1,0,0,0,1,0,0,0,0,1,1,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.3,3.0,0.2546566666666666,1.9817766666666667,0.81,2.793
29682,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.3,11.0,0.1763058333333333,1.6197166666666667,-0.167,3.5
29683,1,0,0,0,0,0,0,2,1,0,0,0,0,1,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.3,5.0,0.5278408333333332,1.4103066666666668,0.257,2.971
29684,0,0,0,1,0,0,0,2,0,0,0,0,0,1,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.5,14.0,0.2431058333333333,1.7783866666666668,0.92,1.976
29685,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.9,12.0,0.13232916666666664,1.8274066666666668,0.502,3.691
29686,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90.5,14.0,0.274975,1.9726033333333333,0.833,1.619
29687,1,0,0,0,0,1,0,2,2,0,0,0,2,5,45,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.6,8.0,1.4057041666666668,1.34337,0.028,1.558
29688,0,1,0,0,0,1,0,1,2,0,0,0,2,5,45,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,77.9,13.0,0.1796458333333333,-0.1643533333333333,-1.05,-0.621
29689,1,0,0,0,0,1,0,1,1,0,0,0,2,5,45,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81.1,8.0,1.3277708333333331,0.8130366666666666,-0.234,1.583
29690,0,0,0,1,0,1,0,1,0,0,0,1,1,5,45,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,89.9,14.0,0.8714433333333331,2.204803333333333,1.177,1.621
29691,0,0,0,1,0,1,0,0,0,0,0,1,1,5,45,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.1,12.0,0.7119583333333332,1.8530633333333333,1.416,3.55
29692,1,0,0,0,0,0,0,1,2,0,0,1,0,5,44,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.9,6.0,1.0424791666666668,1.56912,0.829,2.046
29693,1,0,0,0,0,0,0,1,1,0,0,1,0,5,44,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.8,14.0,1.4407741666666667,1.21007,0.44,1.189
29694,1,0,0,0,0,0,0,1,0,0,0,1,0,5,44,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.6,9.0,1.5910741666666668,1.15804,0.635,1.972
29695,0,0,0,1,0,0,0,0,0,0,0,1,0,5,44,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.6,11.0,0.7823766666666666,1.9310366666666667,-1.306,3.365
29696,0,0,0,1,0,0,0,2,2,0,0,0,0,5,43,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,94.3,6.0,0.395215,2.11608,0.54,2.354
29697,0,0,0,1,0,0,0,1,2,0,0,0,0,5,43,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.6,14.0,0.4078791666666666,2.41149,1.755,2.096
29698,0,0,0,1,0,0,0,1,1,0,0,0,0,5,43,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.3,9.0,0.44949,1.88775,0.482,1.937
29699,1,0,0,0,0,0,0,1,0,0,0,0,0,5,43,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,79.9,6.0,1.0526383333333331,1.2357266666666664,0.742,2.244
29700,0,0,0,1,0,0,0,0,0,0,0,0,0,5,43,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.1,14.0,0.4113583333333333,2.143743333333333,1.869,1.878
29701,1,0,0,0,0,0,0,0,2,0,0,1,1,4,38,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80.3,5.0,0.7079225,1.4945866666666667,0.056,2.713
29702,0,0,0,1,0,0,0,0,1,0,0,1,1,4,38,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.4,12.0,0.2688516666666666,2.32506,0.964,3.32
29703,0,0,0,1,0,0,0,0,0,0,0,1,1,4,38,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91.3,11.0,0.5854558333333332,1.9329,-0.327,3.694
29704,1,0,0,0,0,0,0,1,1,0,0,0,1,4,37,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,6.0,1.0622408333333333,1.0787766666666665,0.316,2.039
29705,1,0,0,0,0,0,0,0,1,0,0,0,1,4,37,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80.5,14.0,1.357830833333333,1.239453333333333,1.176,1.639
29706,1,0,0,0,0,0,0,0,0,0,0,0,1,4,37,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78.8,5.0,1.2625016666666669,1.2976466666666668,0.215,2.567
29707,1,0,0,0,0,0,0,0,2,0,0,0,0,4,36,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.6,14.0,1.0703125,1.5443233333333333,0.796,1.153
29708,0,0,0,1,0,0,0,0,1,0,0,0,0,4,36,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,88.8,14.0,0.2817941666666666,1.9661533333333332,1.08,2.592
29709,0,0,0,1,0,0,0,0,0,0,0,0,0,4,36,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,89.6,6.0,0.43251166666666657,1.95999,0.691,2.414
29710,0,0,0,1,0,0,0,0,2,1,0,0,2,3,31,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.2,14.0,0.37823666666666655,1.9175633333333333,1.105,2.292
29711,1,0,0,0,0,0,0,0,1,1,0,0,2,3,31,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,9.0,0.7445233333333331,1.5147966666666668,0.557,1.84
29712,1,0,0,0,0,0,0,0,0,1,0,0,2,3,31,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,82.1,3.0,0.9489591666666664,1.3840766666666668,0.41,3.581
29713,1,0,0,0,0,0,0,0,2,1,0,0,1,3,30,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.0,14.0,1.1837333333333333,1.4239233333333332,1.246,2.103
29714,0,0,0,1,0,0,0,0,1,1,0,0,1,3,30,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90.9,12.0,0.518795,1.9519633333333333,1.084,2.965
29715,0,0,0,1,0,0,0,0,0,1,0,0,1,3,30,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6,11.0,0.6587966666666666,1.8732733333333331,-0.457,3.573
29716,0,0,0,1,0,0,0,1,1,1,1,0,0,3,29,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92.5,1.0,0.5999291666666666,1.96773,-0.689,2.739
29717,1,0,0,0,0,0,0,0,1,1,1,0,0,3,29,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,82.2,14.0,1.2032166666666668,1.69984,0.092,0.212
29718,0,0,0,1,0,0,0,0,0,1,1,0,0,3,29,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.3,1.0,1.048741666666667,1.7039966666666668,-0.351,3.237
29719,0,0,0,1,0,1,0,2,1,0,0,1,0,3,28,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92.3,2.0,0.662415,1.9442233333333332,-0.004,2.772
29720,0,1,0,0,0,1,0,1,1,0,0,1,0,3,28,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,74.5,13.0,0.40370416666666664,-0.05914666666666666,-0.547,0.168
29721,1,0,0,0,0,1,0,1,0,0,0,1,0,3,28,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.6,5.0,1.3561608333333333,1.3413633333333332,-0.121,2.458
29722,0,1,0,0,0,1,0,0,0,0,0,1,0,3,28,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74.5,13.0,0.2677383333333333,-0.1303833333333333,-0.277,1.514
29723,1,0,0,0,0,0,0,1,2,0,0,0,0,3,27,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,81.9,11.0,1.2149066666666668,1.1824066666666664,-1.827,2.513
29724,1,0,0,0,0,0,0,1,1,0,0,0,0,3,27,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.4,8.0,0.9893175,1.2636766666666663,-0.182,1.533
29725,0,0,0,1,0,0,0,0,1,0,0,0,0,3,27,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.1,13.0,0.4949975,1.7882766666666667,-1.518,2.512
29726,0,0,0,1,0,0,0,0,0,0,0,0,0,3,27,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.2,5.0,0.3288325,1.935193333333333,-0.072,2.217
29727,0,0,0,1,0,0,0,0,1,0,0,0,0,3,26,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.6,4.0,0.4872041666666666,1.84217,-0.616,2.596
29728,1,0,0,0,0,0,0,0,0,0,0,0,0,3,26,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,80.3,6.0,1.0863166666666668,1.61685,0.797,2.259
29729,1,0,0,0,0,0,0,3,2,1,1,1,2,2,20,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.3,5.0,0.963015,1.69769,-0.16,2.493
29730,0,0,0,1,0,0,0,3,1,1,1,1,2,2,20,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.8,6.0,1.066555,1.87915,0.542,2.726
29731,0,0,0,1,0,0,0,2,1,1,1,1,2,2,20,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.4,11.0,0.5670858333333332,1.9738933333333333,-1.423,4.05
29732,1,0,0,0,0,0,0,1,1,1,1,1,2,2,20,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,83.1,14.0,1.2821241666666667,1.2929166666666667,0.515,0.769
29733,0,0,0,1,0,0,0,0,1,1,1,1,2,2,20,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.7,13.0,0.6650591666666666,1.92516,-1.981,2.74
29734,0,0,0,1,0,0,0,0,0,1,1,1,2,2,20,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.1,13.0,0.6050783333333332,1.9476633333333333,-1.072,2.263
29735,0,0,0,1,0,0,0,1,1,0,1,1,2,2,19,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93.7,11.0,0.3235441666666666,1.89936,-1.115,3.065
29736,0,0,0,1,0,0,0,0,1,0,1,1,2,2,19,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.6,12.0,0.3647375,2.1305566666666667,1.234,3.803
29737,1,0,0,0,0,0,0,0,0,0,1,1,2,2,19,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,81.2,5.0,1.4301975,0.93831,0.041,2.616
29738,0,0,0,1,0,0,0,2,2,0,1,1,2,2,18,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93.9,2.0,0.6846816666666666,1.9637166666666668,0.131,2.737
29739,0,0,0,1,0,0,0,2,1,0,1,1,2,2,18,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93.6,11.0,0.5858733333333332,1.976616666666667,-1.169,2.55
29740,1,0,0,0,0,0,0,2,0,0,1,1,2,2,18,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,83.5,2.0,0.872,1.4232066666666667,-0.01,3.041
29741,0,0,0,1,0,0,0,1,0,0,1,1,2,2,18,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.1,12.0,1.0950841666666669,1.69812,1.261,2.6
29742,1,0,0,0,0,0,0,0,0,0,1,1,2,2,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83.8,13.0,1.3280491666666667,1.3043833333333332,-0.105,1.524
29743,0,0,0,1,0,0,0,0,2,0,0,1,2,2,17,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,93.9,11.0,0.6341641666666666,1.5960666666666667,-1.8,4.863
29744,0,1,0,0,0,0,0,0,2,0,0,1,2,2,17,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,79.9,13.0,0.055509166666666665,-0.03678666666666666,-0.722,1.572
29745,0,0,0,1,0,0,0,0,1,0,0,1,2,2,17,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,94.5,14.0,0.5192125,1.95182,1.02,2.505
29746,1,0,0,0,0,0,0,0,0,0,0,1,2,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.2,14.0,0.8919008333333333,1.44012,0.196,1.017
29747,0,1,0,0,0,0,0,1,2,0,0,1,1,2,16,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80.0,11.0,-0.2651308333333333,-0.061296666666666666,-0.403,3.438
29748,0,0,0,1,0,0,0,1,1,0,0,1,1,2,16,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.8,11.0,0.8205083333333333,1.52225,-0.589,3.9
29749,0,0,0,1,0,0,0,0,1,0,0,1,1,2,16,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.8,11.0,0.53466,1.8092033333333333,-1.828,3.241
29750,0,0,0,1,0,0,0,0,0,0,0,1,1,2,16,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.7,1.0,0.7395133333333331,1.89764,-0.521,2.839
29751,1,0,0,0,0,0,0,3,2,0,0,0,1,2,15,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,83.0,14.0,0.96385,1.2906233333333332,0.041,1.167
29752,0,0,0,1,0,0,0,3,2,0,0,0,1,2,15,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.8,1.0,0.725875,1.93849,-0.547,2.668
29753,0,0,0,1,0,0,0,2,2,0,0,0,1,2,15,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.9,13.0,0.5381391666666666,1.71016,-1.588,2.265
29754,0,0,0,1,0,0,0,2,1,0,0,0,1,2,15,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.2,11.0,0.5243616666666666,2.04255,-0.872,3.125
29755,0,1,0,0,0,0,0,1,1,0,0,0,1,2,15,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78.3,13.0,0.057596666666666664,-0.6373533333333332,-0.932,0.01
29756,1,0,0,0,0,0,0,1,0,0,0,0,1,2,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.9,4.0,0.8771491666666665,1.642793333333333,-0.407,2.378
29757,0,1,0,0,0,0,0,0,0,0,0,0,1,2,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76.3,11.0,-0.17564666666666665,-0.78556,-0.122,3.933
29758,0,0,0,1,0,1,0,0,1,1,0,0,0,2,14,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.3,12.0,0.9859775,1.82024,0.944,3.076
29759,0,0,0,1,0,1,0,0,0,1,0,0,0,2,14,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,94.0,1.0,0.6215,2.03266,-0.77,2.682
29760,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,3.0,0.7212825,2.0230566666666667,0.715,2.73
29761,1,0,0,0,0,0,0,2,2,0,0,1,2,1,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83.0,13.0,0.7485591666666666,1.7597533333333333,-0.012,0.584
29762,0,0,0,1,0,0,0,1,2,0,0,1,2,1,9,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95.4,14.0,0.5452366666666666,2.2422133333333334,1.574,2.696
29763,0,0,0,1,0,0,0,1,1,0,0,1,2,1,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.8,4.0,0.6696516666666666,2.10748,-0.735,2.323
29764,1,0,0,0,0,0,0,1,0,0,0,1,2,1,9,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81.4,12.0,1.1706516666666669,1.3862266666666667,1.053,2.653
29765,1,0,0,0,0,0,0,0,0,0,0,1,2,1,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80.1,12.0,0.7029125,1.58073,0.761,4.125
29766,1,0,0,0,0,0,0,0,1,0,0,0,2,1,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.1,11.0,1.0953625,1.58933,-0.063,3.832
29767,0,0,0,1,0,0,0,0,0,0,0,0,2,1,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,91.9,13.0,0.610645,2.0242033333333334,-1.131,1.941
29768,0,0,0,1,0,0,0,0,2,0,0,1,0,1,7,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93.8,11.0,0.7944841666666665,1.76778,-0.529,3.774
29769,0,0,0,1,0,0,0,0,1,0,0,1,0,1,7,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.4,1.0,0.6788366666666666,1.9705966666666668,-0.543,3.113
29770,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,92.4,1.0,0.7289366666666665,1.9576966666666669,-0.384,3.271
29771,0,0,0,1,0,0,0,1,2,0,0,0,0,1,6,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93.2,5.0,0.6761925,1.4725133333333331,0.198,2.313
29772,1,0,0,0,0,0,0,1,2,0,0,0,0,1,6,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81.0,4.0,0.8170291666666665,1.26038,-0.5,2.618
29773,1,0,0,0,0,0,0,1,2,0,0,0,0,1,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81.0,14.0,0.912775833333333,1.263533333333333,0.971,1.694
29774,0,0,0,1,0,0,0,1,2,0,0,0,0,1,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93.3,1.0,0.6928925,2.003133333333333,-0.477,3.089
29775,0,1,0,0,0,0,0,1,2,0,0,0,0,1,6,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,78.6,4.0,0.11201083333333332,-0.10759333333333332,-0.295,2.264
29776,1,0,0,0,0,0,0,1,1,0,0,0,0,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,13.0,0.9941883333333332,1.3912433333333332,-1.262,1.688
29777,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74.7,14.0,0.3897875,-0.3170033333333333,1.257,2.288
29778,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90.0,2.0,0.4748183333333332,1.9680166666666667,0.229,3.025
29779,0,1,0,0,0,0,0,1,2,0,0,0,2,6,47,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,75.4,3.0,-0.06041666666666666,-0.6342,0.359,2.909
29780,0,1,0,0,0,0,0,1,1,0,0,0,2,6,47,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,75.6,8.0,-0.3233025,-0.3428033333333333,-0.167,2.184
29781,0,0,0,1,0,0,0,1,0,0,0,0,2,6,47,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,91.3,8.0,0.2343383333333333,1.6900933333333332,0.109,2.084
29782,0,1,0,0,0,0,0,0,0,0,0,0,2,6,47,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,74.9,13.0,-0.21169083333333327,-0.17109,-1.125,1.578
29783,0,0,0,1,0,1,0,0,0,0,0,0,1,6,46,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,90.0,1.0,0.6646416666666666,1.55665,-0.46,2.832
29784,0,0,0,1,0,0,0,3,2,0,0,0,0,6,45,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,2.0,0.5303458333333332,1.777383333333333,-0.18,2.939
29785,0,1,0,0,0,0,0,2,2,0,0,0,0,6,45,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,75.2,12.0,-0.1515708333333333,-0.3359233333333333,0.107,3.656
29786,0,0,0,1,0,0,0,2,2,0,0,0,0,6,45,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,90.9,4.0,0.6529516666666666,1.76907,-0.524,2.621
29787,0,0,0,1,0,0,0,2,1,0,0,0,0,6,45,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,89.5,7.0,0.8203691666666665,1.5651066666666669,-0.566,1.977
29788,1,0,0,0,0,0,0,2,0,0,0,0,0,6,45,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,79.9,5.0,0.7811241666666665,1.4862733333333331,0.088,2.623
29789,0,1,0,0,0,0,0,1,0,0,0,0,0,6,45,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,74.4,13.0,0.2293283333333333,-0.2421833333333333,-0.949,-0.854
29790,0,1,0,0,0,0,0,0,0,0,0,0,0,6,45,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,73.1,13.0,0.02767583333333333,-0.4689366666666666,-0.952,-0.661
29791,0,1,0,0,0,1,0,3,2,0,0,1,2,5,41,10,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,77.8,5.0,0.3305025,-0.33449,-0.018,2.347
29792,0,0,0,1,0,1,0,3,2,0,0,1,2,5,41,9,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,91.3,1.0,0.7094533333333332,1.5208166666666667,-0.413,3.137
29793,1,0,0,0,0,1,0,3,2,0,0,1,2,5,41,8,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,80.8,6.0,0.8024166666666666,0.69235,0.317,2.241
29794,1,0,0,0,0,1,0,3,2,0,0,1,2,5,41,7,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,81.7,7.0,1.08743,1.25909,-0.413,1.799
29795,0,1,0,0,0,1,0,3,2,0,0,1,2,5,41,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,77.7,13.0,0.16614666666666664,-0.05785666666666666,-0.897,1.5
29796,0,0,0,1,0,1,0,3,1,0,0,1,2,5,41,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,90.7,13.0,0.4997291666666666,1.4945866666666667,-0.921,1.764
29797,1,0,0,0,0,1,0,3,0,0,0,1,2,5,41,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,76.9,5.0,0.83693,1.3254533333333332,0.005,2.805
29798,0,0,0,1,0,1,0,2,0,0,0,1,2,5,41,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,89.4,12.0,0.9458975,1.4614766666666668,1.104,3.278
29799,0,0,0,1,0,1,0,1,0,0,0,1,2,5,41,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,89.6,14.0,0.6074441666666666,1.6896633333333333,1.193,2.573
29800,0,0,0,1,0,1,0,0,0,0,0,1,2,5,41,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,88.1,14.0,0.869495,1.269123333333333,0.257,1.457
29801,0,0,0,1,0,0,0,1,1,0,0,1,1,5,40,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,90.9,7.0,0.5086358333333332,1.7809666666666668,-0.441,2.108
29802,0,0,0,1,0,0,0,0,1,0,0,1,1,5,40,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,90.4,13.0,0.5893525,1.6319,-1.615,1.908
29803,0,0,0,1,0,0,0,0,0,0,0,1,1,5,40,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,89.1,8.0,1.0679466666666668,1.6227266666666669,0.006,2.139
29804,1,0,0,0,0,0,0,2,2,0,0,1,0,5,39,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,79.8,4.0,1.0522208333333332,1.0764833333333332,-0.308,2.438
29805,0,0,0,1,0,0,0,2,1,0,0,1,0,5,39,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,90.6,8.0,0.4577008333333333,1.88861,-0.047,2.05
29806,0,0,0,1,0,0,0,1,1,0,0,1,0,5,39,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,91.4,13.0,0.6770275,1.7302266666666668,-1.93,1.787
29807,1,0,0,0,0,0,0,1,0,0,0,1,0,5,39,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,79.7,4.0,1.0158983333333331,0.9248366666666664,-0.369,2.293
29808,0,1,0,0,0,0,0,0,0,0,0,1,0,5,39,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,75.7,13.0,0.1025475,-0.3764866666666665,-1.693,2.074
29809,0,0,0,1,0,1,0,3,2,0,0,0,0,5,38,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,91.7,13.0,0.5826725,1.7650566666666667,-1.294,1.46
29810,1,0,0,0,0,1,0,3,2,0,0,0,0,5,38,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,82.1,7.0,0.7566308333333333,1.2168066666666664,-0.453,1.717
29811,0,0,0,1,0,1,0,2,2,0,0,0,0,5,38,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,91.2,11.0,0.6476633333333331,1.9407833333333333,-1.874,2.627
